company_id,date,open_price,high_price,low_price,close_price,volume
19,2024-02-07,932.49,944.89,923.17,935.53,67177
19,2024-02-08,953.19,962.72,941.41,950.92,680315
19,2024-02-09,925.85,935.11,910.46,919.66,254689
19,2024-02-12,928.56,937.85,910.5,919.7,142507
19,2024-02-13,932.98,946.04,923.65,936.67,656313
19,2024-02-14,936.71,954.37,927.34,944.92,571941
19,2024-02-15,943.72,953.16,932.59,942.01,670091
19,2024-02-16,937.96,947.34,922.24,931.56,235195
19,2024-02-19,918.88,928.07,903.78,912.91,584522
19,2024-02-20,918.33,932.97,909.15,923.73,590372
19,2024-02-21,944.05,953.49,927.79,937.16,460510
19,2024-02-22,929.75,945.8,920.45,936.44,419962
19,2024-02-23,952.03,961.55,934.07,943.51,353734
19,2024-02-26,938.43,947.81,924.89,934.23,345936
19,2024-02-27,936.2,945.56,921.62,930.93,470522
19,2024-02-28,950.04,961.8,940.54,952.28,470970
19,2024-02-29,948.76,960.63,939.27,951.12,398973
19,2024-03-01,968.11,980.5,958.43,970.79,548041
19,2024-03-04,975.8,985.56,962.76,972.48,305967
19,2024-03-05,981.03,990.84,966.89,976.66,598327
19,2024-03-06,977.38,987.15,964.75,974.5,77834
19,2024-03-07,978.21,987.99,967.55,977.32,391452
19,2024-03-08,1003.92,1022.51,993.88,1012.39,233672
19,2024-03-11,1009.98,1020.76,999.88,1010.65,100074
19,2024-03-12,1009.81,1029.43,999.71,1019.24,731322
19,2024-03-13,1024.83,1040.42,1014.58,1030.12,757513
19,2024-03-14,1071.07,1089.0,1060.36,1078.22,230438
19,2024-03-15,1043.88,1059.67,1033.44,1049.18,662975
19,2024-03-18,1047.14,1057.61,1033.55,1043.99,833291
19,2024-03-19,1027.82,1042.81,1017.54,1032.49,981005
19,2024-03-20,1032.28,1042.6,1020.0,1030.3,724250
19,2024-03-21,1020.91,1040.74,1010.7,1030.44,590768
19,2024-03-22,1035.41,1045.76,1016.5,1026.77,969998
20,2024-01-01,1416.2,1430.36,1397.19,1411.3,111654
20,2024-01-02,1409.0,1424.07,1394.91,1409.97,278232
20,2024-01-03,1359.93,1373.53,1344.12,1357.7,388931
20,2024-01-04,1314.68,1336.81,1301.53,1323.57,528533
20,2024-01-05,1329.01,1346.65,1315.72,1333.32,938746
20,2024-01-08,1364.25,1377.89,1339.56,1353.09,248880
20,2024-01-09,1358.63,1372.22,1344.23,1357.81,76448
20,2024-01-10,1369.2,1389.93,1355.51,1376.17,486634
20,2024-01-11,1401.86,1415.88,1381.14,1395.09,315778
20,2024-01-12,1440.01,1454.41,1423.76,1438.14,133735
20,2024-01-15,1476.36,1491.12,1455.96,1470.67,991110
20,2024-01-16,1452.71,1473.78,1438.18,1459.19,523279
20,2024-01-17,1454.96,1469.51,1430.2,1444.65,699998
20,2024-01-18,1414.07,1428.21,1389.31,1403.34,243335
20,2024-01-19,1391.3,1410.44,1377.39,1396.48,536484
20,2024-01-22,1424.44,1438.68,1397.87,1411.99,95392
20,2024-01-23,1428.92,1446.22,1414.63,1431.9,239199
20,2024-01-24,1421.39,1437.77,1407.18,1423.53,416274
20,2024-01-25,1426.73,1441.0,1412.31,1426.58,988952
20,2024-01-26,1430.44,1445.74,1416.14,1431.43,105325
20,2024-01-29,1412.28,1436.26,1398.16,1422.04,950186
20,2024-01-30,1394.76,1408.71,1373.49,1387.36,304872
20,2024-01-31,1432.95,1447.28,1406.21,1420.41,887553
20,2024-02-01,1434.73,1449.08,1419.95,1434.29,785919
20,2024-02-02,1460.44,1486.5,1445.84,1471.78,169830
20,2024-02-05,1518.04,1533.22,1501.97,1517.14,305418
20,2024-02-06,1520.3,1535.5,1503.92,1519.11,970373
20,2024-02-07,1508.97,1524.54,1493.88,1509.45,110421
20,2024-02-08,1551.99,1567.51,1521.35,1536.72,458826
20,2024-02-09,1535.39,1556.34,1520.04,1540.93,911320
20,2024-02-12,1548.45,1566.89,1532.97,1551.38,89028
20,2024-02-13,1518.59,1538.47,1503.4,1523.24,301967
20,2024-02-14,1523.29,1545.69,1508.06,1530.39,820892
20,2024-02-15,1519.73,1548.7,1504.53,1533.37,561214
20,2024-02-16,1559.65,1575.25,1534.11,1549.61,665143
20,2024-02-19,1592.08,1608.0,1561.52,1577.29,728260
20,2024-02-20,1565.97,1593.84,1550.31,1578.06,551768
20,2024-02-21,1585.21,1613.1,1569.36,1597.13,612868
20,2024-02-22,1636.97,1669.7,1620.6,1653.17,235098
20,2024-02-23,1644.6,1661.34,1628.15,1644.89,952978
20,2024-02-26,1621.38,1637.59,1598.31,1614.45,623603
20,2024-02-27,1562.16,1584.15,1546.54,1568.47,440275
20,2024-02-28,1546.02,1576.43,1530.56,1560.82,260690
20,2024-02-29,1547.51,1562.99,1523.49,1538.88,241116
20,2024-03-01,1522.65,1553.1,1507.42,1537.72,130527
20,2024-03-04,1527.93,1543.21,1503.4,1518.59,782899
20,2024-03-05,1519.46,1534.65,1495.8,1510.91,853235
20,2024-03-06,1523.1,1538.33,1498.9,1514.04,533055
20,2024-03-07,1534.21,1549.55,1512.0,1527.27,981723
20,2024-03-08,1506.5,1532.12,1491.43,1516.95,264381
20,2024-03-11,1521.74,1546.64,1506.52,1531.33,113326
20,2024-03-12,1532.16,1547.48,1501.86,1517.03,73576
20,2024-03-13,1517.66,1532.84,1492.29,1507.36,576889
20,2024-03-14,1543.58,1559.02,1515.97,1531.28,929883
20,2024-03-15,1561.64,1577.26,1534.11,1549.61,486944
20,2024-03-18,1525.52,1540.78,1507.04,1522.26,229074
20,2024-03-19,1508.77,1536.57,1493.68,1521.36,581179
20,2024-03-20,1481.4,1496.21,1466.51,1481.32,187214
20,2024-03-21,1439.05,1453.44,1424.04,1438.42,606371
20,2024-03-22,1409.87,1438.11,1395.77,1423.87,772955
21,2024-01-01,1806.72,1824.79,1779.57,1797.55,957416
21,2024-01-02,1784.17,1811.42,1766.33,1793.49,357348
21,2024-01-03,1789.39,1819.85,1771.5,1801.83,388384
21,2024-01-04,1774.37,1792.11,1749.74,1767.41,582110
21,2024-01-05,1735.05,1752.4,1715.57,1732.9,55571
21,2024-01-08,1670.53,1701.58,1653.82,1684.73,887195
21,2024-01-09,1704.46,1721.5,1673.36,1690.26,307149
21,2024-01-10,1674.59,1695.73,1657.84,1678.94,590475
21,2024-01-11,1675.3,1692.05,1652.95,1669.65,439788
21,2024-01-12,1674.02,1691.75,1657.28,1675.0,96690
21,2024-01-15,1687.41,1705.86,1670.54,1688.97,336579
21,2024-01-16,1670.11,1690.73,1653.41,1673.99,861679
21,2024-01-17,1640.1,1669.27,1623.7,1652.74,289398
21,2024-01-18,1689.79,1706.69,1658.93,1675.69,602509
21,2024-01-19,1730.91,1752.92,1713.6,1735.56,816751
21,2024-01-22,1757.92,1775.5,1739.53,1757.1,160910
21,2024-01-23,1775.29,1793.04,1742.32,1759.92,342934
21,2024-01-24,1744.25,1761.69,1714.14,1731.45,775890
21,2024-01-25,1728.56,1756.4,1711.27,1739.01,402707
21,2024-01-26,1725.84,1743.1,1708.52,1725.78,739194
21,2024-01-29,1719.45,1737.16,1702.26,1719.96,563785
21,2024-01-30,1706.8,1723.87,1679.04,1696.0,213094
21,2024-01-31,1713.18,1730.31,1694.16,1711.27,714551
21,2024-02-01,1732.81,1753.22,1715.48,1735.86,181477
21,2024-02-02,1748.74,1766.23,1726.44,1743.88,371098
21,2024-02-05,1812.61,1830.74,1780.0,1797.98,608001
21,2024-02-06,1804.43,1822.47,1777.28,1795.23,804427
21,2024-02-07,1772.35,1790.27,1754.63,1772.54,900010
21,2024-02-08,1770.59,1788.3,1739.02,1756.59,901443
21,2024-02-09,1721.89,1739.11,1698.36,1715.52,866031
21,2024-02-12,1681.86,1707.58,1665.04,1690.67,447070
21,2024-02-13,1668.66,1693.78,1651.97,1677.01,354539
21,2024-02-14,1669.04,1685.73,1649.96,1666.63,469761
21,2024-02-15,1643.11,1664.64,1626.68,1648.16,759129
21,2024-02-16,1649.33,1671.44,1632.84,1654.89,757220
21,2024-02-19,1653.66,1681.9,1637.12,1665.25,173802
21,2024-02-20,1683.94,1709.46,1667.1,1692.53,110090
21,2024-02-21,1666.26,1695.41,1649.6,1678.62,865807
21,2024-02-22,1646.8,1663.27,1628.53,1644.98,551200
21,2024-02-23,1668.02,1684.7,1646.22,1662.85,271528
21,2024-02-26,1659.05,1675.64,1636.1,1652.63,65318
21,2024-02-27,1667.79,1688.77,1651.11,1672.05,384124
21,2024-02-28,1662.18,1678.8,1636.06,1652.59,256891
21,2024-02-29,1660.41,1677.01,1638.0,1654.55,813051
21,2024-03-01,1700.22,1717.22,1677.78,1694.73,387753
21,2024-03-04,1715.83,1732.99,1688.25,1705.3,329966
21,2024-03-05,1741.33,1763.02,1723.92,1745.56,337629
21,2024-03-06,1756.09,1775.1,1738.53,1757.52,827065
21,2024-03-07,1765.3,1782.95,1742.02,1759.62,908109
21,2024-03-08,1765.36,1797.45,1747.71,1779.65,270474
21,2024-03-11,1815.42,1833.57,1784.52,1802.55,444351
21,2024-03-12,1802.59,1835.7,1784.56,1817.52,465892
21,2024-03-13,1806.61,1824.68,1778.86,1796.83,121750
21,2024-03-14,1782.05,1799.87,1752.75,1770.45,456285
21,2024-03-15,1743.38,1766.56,1725.95,1749.07,135215
21,2024-03-18,1770.2,1787.9,1736.47,1754.01,816898
21,2024-03-19,1729.14,1746.43,1697.14,1714.28,377366
21,2024-03-20,1697.03,1725.7,1680.06,1708.61,585006
21,2024-03-21,1735.61,1753.76,1718.25,1736.4,994836
21,2024-03-22,1748.12,1765.6,1724.46,1741.88,120371
22,2024-01-01,2425.66,2449.92,2398.63,2422.86,339092
22,2024-01-02,2377.69,2421.5,2353.91,2397.52,51356
22,2024-01-03,2445.12,2469.57,2417.17,2441.59,999246
22,2024-01-04,2424.49,2459.22,2400.25,2434.87,316432
22,2024-01-05,2413.61,2448.26,2389.47,2424.02,803198
22,2024-01-08,2432.66,2456.99,2388.95,2413.08,976332
22,2024-01-09,2420.49,2453.12,2396.29,2428.83,157198
22,2024-01-10,2435.59,2459.95,2393.52,2417.7,654300
22,2024-01-11,2398.31,2432.65,2374.33,2408.56,749954
22,2024-01-12,2362.86,2388.71,2339.23,2365.06,989815
22,2024-01-15,2358.58,2383.02,2334.99,2359.43,527976
22,2024-01-16,2333.58,2365.62,2310.24,2342.2,742778
22,2024-01-17,2358.91,2382.5,2332.96,2356.53,834593
22,2024-01-18,2359.77,2392.77,2336.17,2369.08,428554
22,2024-01-19,2346.57,2380.25,2323.1,2356.68,963530
22,2024-01-22,2278.9,2310.33,2256.11,2287.46,143142
22,2024-01-23,2246.16,2286.43,2223.7,2263.79,258419
22,2024-01-24,2263.59,2287.86,2240.95,2265.21,461588
22,2024-01-25,2283.68,2309.92,2260.84,2287.05,367018
22,2024-01-26,2306.14,2337.79,2283.08,2314.64,785295
22,2024-01-29,2293.71,2333.88,2270.77,2310.77,273787
22,2024-01-30,2381.17,2404.98,2337.14,2360.75,866527
22,2024-01-31,2356.15,2379.71,2331.64,2355.19,976482
22,2024-02-01,2443.22,2467.65,2396.46,2420.67,254505
22,2024-02-02,2387.87,2425.65,2363.99,2401.63,692288
22,2024-02-05,2416.44,2445.25,2392.28,2421.04,934967
22,2024-02-06,2442.21,2466.63,2397.72,2421.94,908907
22,2024-02-07,2373.39,2413.71,2349.66,2389.81,398305
22,2024-02-08,2373.17,2396.9,2327.65,2351.16,919011
22,2024-02-09,2348.71,2388.1,2325.22,2364.46,165097
22,2024-02-12,2349.46,2375.39,2325.97,2351.87,619060
22,2024-02-13,2286.27,2329.08,2263.41,2306.02,265420
22,2024-02-14,2333.26,2367.24,2309.93,2343.8,914107
22,2024-02-15,2298.03,2321.01,2268.97,2291.89,118311
22,2024-02-16,2285.01,2316.97,2262.16,2294.03,423197
22,2024-02-19,2251.55,2288.73,2229.03,2266.07,599168
22,2024-02-20,2247.31,2288.87,2224.84,2266.21,639001
22,2024-02-21,2279.04,2309.21,2256.25,2286.35,863128
22,2024-02-22,2226.75,2263.0,2204.48,2240.59,780325
22,2024-02-23,2220.59,2253.36,2198.38,2231.05,778871
22,2024-02-26,2208.3,2231.93,2186.22,2209.83,946036
22,2024-02-27,2193.94,2215.88,2153.41,2175.16,246528
22,2024-02-28,2143.62,2165.06,2121.76,2143.19,487553
22,2024-02-29,2147.53,2169.01,2109.15,2130.45,933505
22,2024-03-01,2141.83,2163.25,2103.74,2124.99,816372
22,2024-03-04,2027.96,2068.77,2007.68,2048.29,354056
22,2024-03-05,1991.49,2023.57,1971.58,2003.53,85895
22,2024-03-06,1996.57,2016.54,1970.95,1990.86,299384
22,2024-03-07,2002.68,2023.39,1982.65,2003.36,445267
22,2024-03-08,2033.41,2053.74,1994.02,2014.16,240536
22,2024-03-11,1980.04,2013.01,1960.24,1993.08,410397
22,2024-03-12,1980.7,2000.51,1944.91,1964.56,634580
22,2024-03-13,1966.69,2004.46,1947.02,1984.61,249762
22,2024-03-14,1983.11,2002.94,1960.69,1980.5,634774
22,2024-03-15,1983.38,2003.21,1957.71,1977.48,713167
22,2024-03-18,1968.59,1988.28,1943.54,1963.17,354535
22,2024-03-19,1944.08,1978.21,1924.64,1958.62,950242
22,2024-03-20,1932.37,1952.66,1913.05,1933.33,351396
22,2024-03-21,1925.64,1952.31,1906.38,1932.98,821369
22,2024-03-22,1993.53,2013.47,1959.21,1979.0,689357
23,2024-01-01,215.97,219.73,213.81,217.55,267237
23,2024-01-02,220.47,222.67,216.61,218.8,69115
23,2024-01-03,218.01,220.42,215.83,218.24,56741
23,2024-01-04,225.03,227.28,221.36,223.6,391833
23,2024-01-05,231.1,233.41,227.87,230.17,958181
23,2024-01-08,231.88,234.2,229.41,231.73,429733
23,2024-01-09,231.26,234.52,228.95,232.2,170141
23,2024-01-10,235.29,237.64,231.35,233.69,394072
23,2024-01-11,230.96,234.68,228.65,232.36,621602
23,2024-01-12,237.51,242.02,235.13,239.62,442675
23,2024-01-15,232.88,235.21,229.41,231.73,836528
23,2024-01-16,238.58,240.97,234.92,237.29,86872
23,2024-01-17,239.95,242.35,235.5,237.88,843208
23,2024-01-18,234.55,236.9,230.62,232.95,338047
23,2024-01-19,227.71,231.57,225.43,229.28,79514
23,2024-01-22,222.54,224.77,218.36,220.57,278676
23,2024-01-23,221.7,223.92,217.62,219.82,600750
23,2024-01-24,220.08,222.28,217.16,219.35,915998
23,2024-01-25,221.22,225.51,219.01,223.28,227433
23,2024-01-26,219.64,221.84,216.01,218.19,778429
23,2024-01-29,214.27,216.41,211.99,214.13,50228
23,2024-01-30,208.22,211.39,206.14,209.3,247820
23,2024-01-31,210.74,213.79,208.63,211.67,231945
23,2024-02-01,209.74,211.84,207.62,209.72,872362
23,2024-02-02,208.56,211.25,206.47,209.16,760269
23,2024-02-05,209.02,211.11,206.72,208.81,825953
23,2024-02-06,206.39,210.39,204.33,208.31,985105
23,2024-02-07,215.62,218.28,213.46,216.12,194616
23,2024-02-08,212.48,214.6,210.0,212.12,607429
23,2024-02-09,214.92,217.3,212.77,215.15,844312
23,2024-02-12,214.13,216.27,211.83,213.97,680443
23,2024-02-13,209.79,211.89,206.52,208.61,425066
23,2024-02-14,207.35,209.42,203.51,205.57,413905
23,2024-02-15,207.77,209.85,204.75,206.82,69324
23,2024-02-16,208.18,210.26,204.55,206.62,550892
23,2024-02-19,203.86,205.9,200.1,202.12,509607
23,2024-02-20,200.15,202.15,196.96,198.95,284617
23,2024-02-21,200.46,202.46,196.88,198.87,915283
23,2024-02-22,199.66,201.66,196.97,198.96,789590
23,2024-02-23,199.54,203.03,197.54,201.02,620909
23,2024-02-26,199.62,203.02,197.62,201.01,223776
23,2024-02-27,198.86,201.39,196.87,199.4,460815
23,2024-02-28,197.41,199.38,195.43,197.4,223493
23,2024-02-29,198.26,200.24,195.99,197.97,655534
23,2024-03-01,202.18,204.88,200.16,202.85,776851
23,2024-03-04,203.77,206.08,201.73,204.04,509975
23,2024-03-05,206.88,209.75,204.81,207.67,131504
23,2024-03-06,210.73,214.59,208.62,212.47,927062
23,2024-03-07,209.47,212.17,207.38,210.07,612858
23,2024-03-08,212.7,214.83,209.17,211.28,91477
23,2024-03-11,210.49,214.71,208.39,212.58,241329
23,2024-03-12,213.64,215.78,209.58,211.7,632731
23,2024-03-13,209.11,213.21,207.02,211.1,282507
23,2024-03-14,212.38,214.5,208.66,210.77,445117
23,2024-03-15,211.7,214.21,209.58,212.09,231713
23,2024-03-18,212.86,214.99,210.66,212.79,912679
23,2024-03-19,216.65,218.82,212.75,214.9,166357
23,2024-03-20,220.74,222.95,218.38,220.59,885489
23,2024-03-21,217.02,221.09,214.85,218.9,314236
23,2024-03-22,209.78,212.63,207.68,210.52,947866
24,2024-01-01,796.26,809.7,788.3,801.68,512120
24,2024-01-02,800.0,808.0,788.24,796.2,873512
24,2024-01-03,807.9,822.12,799.82,813.98,948487
24,2024-01-04,821.47,835.83,813.26,827.55,785939
24,2024-01-05,833.74,842.08,821.79,830.09,766123
24,2024-01-08,824.05,837.0,815.81,828.71,470887
24,2024-01-09,838.58,853.73,830.19,845.28,964247
24,2024-01-10,859.31,867.9,844.13,852.66,306831
24,2024-01-11,852.97,862.16,844.44,853.62,348712
24,2024-01-12,871.91,880.63,861.79,870.5,743394
24,2024-01-15,897.21,906.18,884.71,893.65,725565
24,2024-01-16,869.41,886.04,860.72,877.27,866760
24,2024-01-17,850.72,863.69,842.21,855.14,508863
24,2024-01-18,857.94,866.52,842.84,851.35,409430
24,2024-01-19,845.95,854.82,837.49,846.36,992101
24,2024-01-22,854.02,862.56,840.94,849.43,250002
24,2024-01-23,827.71,837.5,819.43,829.21,791079
24,2024-01-24,833.82,842.16,821.03,829.32,266695
24,2024-01-25,829.35,839.66,821.06,831.35,526838
24,2024-01-26,842.42,850.84,832.24,840.65,581896
24,2024-01-29,851.29,865.41,842.78,856.84,822096
24,2024-01-30,812.04,820.16,803.25,811.36,174525
24,2024-01-31,803.65,817.65,795.61,809.55,542479
24,2024-02-01,809.41,823.89,801.32,815.73,937288
24,2024-02-02,807.16,816.76,799.09,808.67,414006
24,2024-02-05,804.43,812.47,791.72,799.72,483500
24,2024-02-06,793.44,801.37,785.37,793.3,190081
24,2024-02-07,786.04,793.9,776.45,784.29,587459
24,2024-02-08,794.14,802.08,779.77,787.65,948771
24,2024-02-09,785.27,797.19,777.42,789.3,174987
24,2024-02-12,804.27,812.31,788.78,796.75,866358
24,2024-02-13,786.8,800.92,778.93,792.99,950056
24,2024-02-14,790.15,798.97,782.25,791.06,93765
24,2024-02-15,791.45,799.36,782.85,790.76,371626
24,2024-02-16,824.7,832.95,810.47,818.66,678806
24,2024-02-19,810.81,820.0,802.7,811.88,828456
24,2024-02-20,782.76,797.82,774.93,789.92,685119
24,2024-02-21,798.84,806.83,785.16,793.09,204757
24,2024-02-22,804.0,812.04,789.42,797.39,302020
24,2024-02-23,807.69,815.77,793.21,801.22,354629
24,2024-02-26,786.44,801.62,778.58,793.68,734354
24,2024-02-27,793.67,802.5,785.73,794.55,293477
24,2024-02-28,793.3,809.32,785.37,801.31,815596
24,2024-02-29,782.24,796.77,774.42,788.88,231915
24,2024-03-01,782.81,792.94,774.98,785.09,354676
24,2024-03-04,763.79,771.43,749.2,756.77,659500
24,2024-03-05,761.8,769.42,748.57,756.13,336383
24,2024-03-06,745.69,759.31,738.23,751.79,770465
24,2024-03-07,759.53,774.03,751.93,766.37,183474
24,2024-03-08,790.72,798.63,780.9,788.79,247432
24,2024-03-11,821.78,833.6,813.56,825.35,951003
24,2024-03-12,834.5,842.85,820.53,828.82,736254
24,2024-03-13,821.12,829.33,805.21,813.34,200594
24,2024-03-14,812.82,821.15,804.69,813.02,395915
24,2024-03-15,800.89,810.03,792.88,802.01,310969
24,2024-03-18,812.34,820.46,798.03,806.09,88556
24,2024-03-19,810.11,825.96,802.01,817.78,968522
24,2024-03-20,809.91,818.01,801.39,809.48,338116
24,2024-03-21,810.21,818.31,794.34,802.36,87327
24,2024-03-22,802.6,810.63,792.12,800.12,470599
25,2024-01-01,2383.87,2408.56,2360.03,2384.71,717723
25,2024-01-02,2306.54,2349.91,2283.47,2326.64,234099
25,2024-01-03,2336.37,2374.5,2313.01,2350.99,594817
25,2024-01-04,2308.29,2344.73,2285.21,2321.51,868543
25,2024-01-05,2315.67,2345.76,2292.51,2322.53,272354
25,2024-01-08,2325.72,2370.32,2302.46,2346.85,305075
25,2024-01-09,2383.93,2407.77,2339.32,2362.95,426463
25,2024-01-10,2446.77,2471.24,2412.95,2437.32,514856
25,2024-01-11,2371.3,2397.17,2347.59,2373.44,497245
25,2024-01-12,2386.63,2410.5,2353.04,2376.81,943607
25,2024-01-15,2366.47,2390.32,2342.81,2366.65,567238
25,2024-01-16,2347.21,2386.51,2323.74,2362.88,772441
25,2024-01-17,2383.05,2406.88,2349.61,2373.34,481154
25,2024-01-18,2366.78,2390.45,2341.21,2364.86,857120
25,2024-01-19,2282.81,2305.95,2259.98,2283.12,600173
25,2024-01-22,2256.64,2293.47,2234.07,2270.76,905862
25,2024-01-23,2289.85,2331.42,2266.95,2308.34,623965
25,2024-01-24,2340.39,2381.85,2316.99,2358.27,124762
25,2024-01-25,2276.16,2298.92,2249.4,2272.12,134761
25,2024-01-26,2292.27,2318.39,2269.35,2295.44,216047
25,2024-01-29,2305.21,2328.26,2273.63,2296.6,359147
25,2024-01-30,2287.16,2328.91,2264.29,2305.85,977077
25,2024-01-31,2292.05,2314.97,2262.35,2285.2,73462
25,2024-02-01,2241.62,2264.04,2205.52,2227.8,559749
25,2024-02-02,2204.92,2242.1,2182.87,2219.9,900282
25,2024-02-05,2224.16,2246.4,2193.76,2215.92,287406
25,2024-02-06,2225.27,2247.52,2199.83,2222.05,434293
25,2024-02-07,2202.03,2230.13,2180.01,2208.05,255973
25,2024-02-08,2216.55,2242.12,2194.38,2219.92,474354
25,2024-02-09,2169.36,2201.88,2147.67,2180.08,833878
25,2024-02-12,2266.92,2298.57,2244.25,2275.81,222718
25,2024-02-13,2223.3,2264.29,2201.07,2241.87,728413
25,2024-02-14,2257.5,2285.08,2234.93,2262.46,444986
25,2024-02-15,2227.88,2251.54,2205.6,2229.25,399323
25,2024-02-16,2226.46,2248.72,2197.0,2219.19,682495
25,2024-02-19,2188.77,2220.15,2166.88,2198.17,487097
25,2024-02-20,2158.69,2201.27,2137.1,2179.48,901909
25,2024-02-21,2147.37,2181.47,2125.9,2159.87,266157
25,2024-02-22,2144.66,2166.11,2117.31,2138.7,121385
25,2024-02-23,2110.74,2147.56,2089.63,2126.3,662518
25,2024-02-26,2169.33,2191.02,2145.17,2166.84,293220
25,2024-02-27,2141.43,2162.84,2113.64,2134.99,160459
25,2024-02-28,2048.46,2078.59,2027.98,2058.01,623804
25,2024-02-29,2116.6,2137.77,2079.99,2101.0,998959
25,2024-03-01,2043.11,2074.94,2022.68,2054.4,294241
25,2024-03-04,2105.06,2126.99,2084.01,2105.93,398913
25,2024-03-05,2093.43,2119.73,2072.5,2098.74,414357
25,2024-03-06,2135.54,2156.9,2100.05,2121.26,668248
25,2024-03-07,2084.44,2105.28,2050.56,2071.27,86445
25,2024-03-08,2120.48,2141.68,2083.82,2104.87,537112
25,2024-03-11,2109.69,2130.79,2081.62,2102.65,62127
25,2024-03-12,2038.13,2058.51,2002.87,2023.1,474402
25,2024-03-13,1993.56,2015.94,1973.62,1995.98,521506
25,2024-03-14,1980.54,2004.2,1960.73,1984.36,694727
25,2024-03-15,2003.38,2023.41,1979.42,1999.41,817104
25,2024-03-18,1981.21,2016.78,1961.4,1996.81,427426
25,2024-03-19,2035.3,2055.65,2000.5,2020.71,124421
25,2024-03-20,1947.13,1983.56,1927.66,1963.92,857801
25,2024-03-21,1984.65,2004.5,1963.12,1982.95,841248
25,2024-03-22,1935.64,1969.76,1916.28,1950.26,173293
26,2024-01-01,1428.91,1448.21,1414.62,1433.87,626354
26,2024-01-02,1459.4,1473.99,1432.47,1446.94,845081
26,2024-01-03,1461.76,1476.38,1437.93,1452.45,320982
26,2024-01-04,1425.43,1447.23,1411.18,1432.9,797627
26,2024-01-05,1429.68,1443.98,1415.21,1429.51,582331
26,2024-01-08,1424.49,1438.73,1403.83,1418.01,387103
26,2024-01-09,1448.26,1462.74,1432.41,1446.88,658459
26,2024-01-10,1478.61,1500.62,1463.82,1485.76,130416
26,2024-01-11,1479.26,1494.05,1464.46,1479.25,848420
26,2024-01-12,1476.21,1490.97,1455.59,1470.29,799588
26,2024-01-15,1442.99,1460.52,1428.56,1446.06,232279
26,2024-01-16,1396.45,1422.9,1382.49,1408.81,611370
26,2024-01-17,1429.48,1443.77,1409.43,1423.67,948389
26,2024-01-18,1409.83,1426.52,1395.73,1412.4,678871
26,2024-01-19,1457.72,1473.78,1443.14,1459.19,229200
26,2024-01-22,1446.41,1460.87,1431.72,1446.18,552154
26,2024-01-23,1464.04,1478.68,1444.67,1459.26,157717
26,2024-01-24,1483.19,1498.02,1461.9,1476.67,525289
26,2024-01-25,1475.51,1490.27,1459.52,1474.26,190695
26,2024-01-26,1473.11,1487.84,1451.23,1465.89,57936
26,2024-01-29,1478.64,1493.43,1457.61,1472.33,920810
26,2024-01-30,1451.73,1466.25,1431.33,1445.79,688190
26,2024-01-31,1452.9,1467.43,1433.35,1447.83,446575
26,2024-02-01,1431.9,1446.22,1411.07,1425.32,545769
26,2024-02-02,1447.32,1461.79,1421.62,1435.98,161679
26,2024-02-05,1466.46,1481.12,1437.7,1452.22,248936
26,2024-02-06,1463.15,1487.4,1448.52,1472.67,601217
26,2024-02-07,1457.33,1471.9,1431.19,1445.65,354172
26,2024-02-08,1426.97,1441.24,1409.19,1423.42,369627
26,2024-02-09,1427.07,1449.71,1412.8,1435.36,347522
26,2024-02-12,1403.01,1418.5,1388.98,1404.46,354509
26,2024-02-13,1399.06,1413.05,1378.33,1392.25,972658
26,2024-02-14,1417.07,1431.24,1401.06,1415.21,199373
26,2024-02-15,1416.58,1430.75,1397.09,1411.2,537762
26,2024-02-16,1426.24,1442.22,1411.98,1427.94,906118
26,2024-02-19,1441.68,1456.1,1420.15,1434.49,514174
26,2024-02-20,1412.83,1426.96,1385.31,1399.3,683983
26,2024-02-21,1406.67,1433.82,1392.6,1419.62,360290
26,2024-02-22,1394.44,1421.93,1380.5,1407.85,477523
26,2024-02-23,1406.38,1425.21,1392.32,1411.1,466383
26,2024-02-26,1401.06,1415.07,1381.82,1395.78,538842
26,2024-02-27,1376.74,1398.9,1362.97,1385.05,353609
26,2024-02-28,1360.55,1383.91,1346.94,1370.21,119583
26,2024-02-29,1381.94,1395.76,1359.63,1373.36,764788
26,2024-03-01,1395.12,1409.07,1376.51,1390.41,503142
26,2024-03-04,1414.63,1428.78,1396.51,1410.62,86443
26,2024-03-05,1438.05,1452.43,1423.66,1438.04,389637
26,2024-03-06,1443.8,1464.76,1429.36,1450.26,660661
26,2024-03-07,1461.97,1481.26,1447.35,1466.59,781283
26,2024-03-08,1476.98,1491.75,1460.42,1475.17,888694
26,2024-03-11,1516.61,1531.78,1499.11,1514.25,761849
26,2024-03-12,1592.19,1608.11,1561.75,1577.53,119885
26,2024-03-13,1631.88,1648.77,1615.56,1632.45,138974
26,2024-03-14,1656.06,1672.62,1630.76,1647.23,759863
26,2024-03-15,1630.37,1646.67,1603.24,1619.43,118739
26,2024-03-18,1605.01,1621.06,1576.94,1592.87,293828
26,2024-03-19,1614.43,1630.57,1592.61,1608.7,443708
26,2024-03-20,1618.22,1634.4,1595.99,1612.11,376780
26,2024-03-21,1625.26,1646.28,1609.01,1629.98,96702
26,2024-03-22,1645.7,1677.89,1629.24,1661.28,576472
27,2024-01-01,1945.88,1983.85,1926.42,1964.21,398414
