company_id,year,sales,expenses,operating_profit,opm_pct,other_income,interest,depreciation,pbt,tax,pat,eps_inr,dividend_payout_pct
17,FY11,47320.64,34421.03,12899.61,27.26,946.41,1419.62,1892.83,10533.57,2633.39,7900.18,79.0,30.0
17,FY12,52052.7,38185.86,13866.84,26.64,1041.05,1561.58,2082.11,11264.2,2816.05,8448.15,84.48,30.0
17,FY13,57257.97,46997.34,10260.63,17.92,1145.16,1717.74,2290.32,7397.73,1849.43,5548.3,55.48,30.0
17,FY14,62983.77,55268.26,7715.51,12.25,1259.68,1889.51,2519.35,4566.33,1141.58,3424.75,34.25,30.0
17,FY15,69282.14,50679.89,18602.25,26.85,1385.64,2078.46,2771.29,15138.14,3784.53,11353.61,113.54,30.0
17,FY16,76210.36,61844.71,14365.65,18.85,1524.21,2286.31,3048.41,10555.14,2638.78,7916.36,79.16,30.0
17,FY17,83831.39,60802.91,23028.48,27.47,1676.63,2514.94,3353.26,18836.91,4709.23,14127.68,141.28,30.0
17,FY18,92214.53,66929.31,25285.22,27.42,1844.29,2766.44,3688.58,20674.49,5168.62,15505.87,155.06,30.0
17,FY19,101435.99,75417.66,26018.33,25.65,2028.72,3043.08,4057.44,20946.53,5236.63,15709.9,157.1,30.0
17,FY20,111579.59,92934.64,18644.95,16.71,2231.59,3347.39,4463.18,13065.97,3266.49,9799.48,97.99,30.0
17,FY21,122737.54,100448.4,22289.14,18.16,2454.75,3682.13,4909.5,16152.26,4038.07,12114.19,121.14,30.0
17,FY22,135011.3,100421.4,34589.9,25.62,2700.23,4050.34,5400.45,27839.34,6959.84,20879.5,208.79,30.0
17,FY23,148512.43,123161.36,25351.07,17.07,2970.25,4455.37,5940.5,17925.45,4481.36,13444.09,134.44,30.0
17,FY24,163363.67,139332.87,24030.8,14.71,3267.27,4900.91,6534.55,15862.61,3965.65,11896.96,118.97,30.0
18,FY11,30056.06,21946.94,8109.12,26.98,601.12,901.68,1202.24,6606.32,1651.58,4954.74,49.55,30.0
18,FY12,33061.66,25411.19,7650.47,23.14,661.23,991.85,1322.47,5997.38,1499.35,4498.03,44.98,30.0
18,FY13,36367.83,28686.94,7680.89,21.12,727.36,1091.03,1454.71,5862.51,1465.63,4396.88,43.97,30.0
18,FY14,40004.61,34583.99,5420.62,13.55,800.09,1200.14,1600.18,3420.39,855.1,2565.29,25.65,30.0
18,FY15,44005.07,34394.36,9610.71,21.84,880.1,1320.15,1760.2,7410.46,1852.62,5557.84,55.58,30.0
18,FY16,48405.58,34929.47,13476.11,27.84,968.11,1452.17,1936.22,11055.83,2763.96,8291.87,82.92,30.0
18,FY17,53246.14,45663.89,7582.25,14.24,1064.92,1597.38,2129.85,4919.94,1229.98,3689.96,36.9,30.0
18,FY18,58570.75,46686.74,11884.01,20.29,1171.41,1757.12,2342.83,8955.47,2238.87,6716.6,67.17,30.0
18,FY19,64427.83,47650.82,16777.01,26.04,1288.56,1932.83,2577.11,13555.63,3388.91,10166.72,101.67,30.0
18,FY20,70870.61,53967.97,16902.64,23.85,1417.41,2126.12,2834.82,13359.11,3339.78,10019.33,100.19,30.0
18,FY21,77957.67,59910.47,18047.2,23.15,1559.15,2338.73,3118.31,14149.31,3537.33,10611.98,106.12,30.0
18,FY22,85753.44,65824.34,19929.1,23.24,1715.07,2572.6,3430.14,15641.43,3910.36,11731.07,117.31,30.0
18,FY23,94328.78,77585.42,16743.36,17.75,1886.58,2829.86,3773.15,12026.93,3006.73,9020.2,90.2,30.0
18,FY24,103761.66,86433.46,17328.2,16.7,2075.23,3112.85,4150.47,12140.11,3035.03,9105.08,91.05,30.0
19,FY11,41421.25,31082.51,10338.74,24.96,828.43,1242.64,1656.85,8267.68,2066.92,6200.76,62.01,30.0
19,FY12,45563.38,33776.13,11787.25,25.87,911.27,1366.9,1822.54,9509.08,2377.27,7131.81,71.32,30.0
19,FY13,50119.71,36782.86,13336.85,26.61,1002.39,1503.59,2004.79,10830.86,2707.72,8123.14,81.23,30.0
19,FY14,55131.69,44006.11,11125.58,20.18,1102.63,1653.95,2205.27,8368.99,2092.25,6276.74,62.77,30.0
19,FY15,60644.86,48503.76,12141.1,20.02,1212.9,1819.35,2425.79,9108.86,2277.22,6831.64,68.32,30.0
19,FY16,66709.34,50185.44,16523.9,24.77,1334.19,2001.28,2668.37,13188.44,3297.11,9891.33,98.91,30.0
19,FY17,73380.27,56943.09,16437.18,22.4,1467.61,2201.41,2935.21,12768.17,3192.04,9576.13,95.76,30.0
19,FY18,80718.3,61967.44,18750.86,23.23,1614.37,2421.55,3228.73,14714.95,3678.74,11036.21,110.36,30.0
19,FY19,88790.13,66832.33,21957.8,24.73,1775.8,2663.7,3551.61,17518.29,4379.57,13138.72,131.39,30.0
19,FY20,97669.15,72040.77,25628.38,26.24,1953.38,2930.07,3906.77,20744.92,5186.23,15558.69,155.59,30.0
19,FY21,107436.06,88731.44,18704.62,17.41,2148.72,3223.08,4297.44,13332.82,3333.2,9999.62,100.0,30.0
19,FY22,118179.67,96895.51,21284.16,18.01,2363.59,3545.39,4727.19,15375.17,3843.79,11531.38,115.31,30.0
19,FY23,129997.63,112447.95,17549.68,13.5,2599.95,3899.93,5199.91,11049.79,2762.45,8287.34,82.87,30.0
19,FY24,142997.4,112610.45,30386.95,21.25,2859.95,4289.92,5719.9,23237.08,5809.27,17427.81,174.28,30.0
20,FY11,6617.4,5330.32,1287.08,19.45,132.35,198.52,264.7,956.21,239.05,717.16,7.17,30.0
20,FY12,7279.14,5773.81,1505.33,20.68,145.58,218.37,291.17,1141.37,285.34,856.03,8.56,30.0
20,FY13,8007.06,6679.49,1327.57,16.58,160.14,240.21,320.28,927.22,231.81,695.41,6.95,30.0
20,FY14,8807.76,6918.5,1889.26,21.45,176.16,264.23,352.31,1448.88,362.22,1086.66,10.87,30.0
20,FY15,9688.54,8478.44,1210.1,12.49,193.77,290.66,387.54,725.67,181.42,544.25,5.44,30.0
20,FY16,10657.39,9314.56,1342.83,12.6,213.15,319.72,426.3,809.96,202.49,607.47,6.07,30.0
20,FY17,11723.13,8773.59,2949.54,25.16,234.46,351.69,468.93,2363.38,590.85,1772.53,17.73,30.0
20,FY18,12895.45,10605.22,2290.23,17.76,257.91,386.86,515.82,1645.46,411.37,1234.09,12.34,30.0
20,FY19,14184.99,12194.84,1990.15,14.03,283.7,425.55,567.4,1280.9,320.23,960.67,9.61,30.0
20,FY20,15603.49,12426.62,3176.87,20.36,312.07,468.1,624.14,2396.7,599.17,1797.53,17.98,30.0
20,FY21,17163.84,12989.59,4174.25,24.32,343.28,514.92,686.55,3316.06,829.01,2487.05,24.87,30.0
20,FY22,18880.22,15963.23,2916.99,15.45,377.6,566.41,755.21,1972.97,493.24,1479.73,14.8,30.0
20,FY23,20768.24,16205.46,4562.78,21.97,415.36,623.05,830.73,3524.36,881.09,2643.27,26.43,30.0
20,FY24,22845.07,19790.68,3054.39,13.37,456.9,685.35,913.8,1912.14,478.04,1434.1,14.34,30.0
21,FY11,7325.68,5823.92,1501.76,20.5,146.51,219.77,293.03,1135.47,283.87,851.6,8.52,30.0
21,FY12,8058.25,6394.22,1664.03,20.65,161.16,241.75,322.33,1261.11,315.28,945.83,9.46,30.0
21,FY13,8864.07,6896.25,1967.82,22.2,177.28,265.92,354.56,1524.62,381.15,1143.47,11.43,30.0
21,FY14,9750.48,7447.42,2303.06,23.62,195.01,292.51,390.02,1815.54,453.88,1361.66,13.62,30.0
21,FY15,10725.52,7764.2,2961.32,27.61,214.51,321.77,429.02,2425.04,606.26,1818.78,18.19,30.0
21,FY16,11798.08,9407.79,2390.29,20.26,235.96,353.94,471.92,1800.39,450.1,1350.29,13.5,30.0
21,FY17,12977.88,10749.58,2228.3,17.17,259.56,389.34,519.12,1579.4,394.85,1184.55,11.85,30.0
21,FY18,14275.67,10746.72,3528.95,24.72,285.51,428.27,571.03,2815.16,703.79,2111.37,21.11,30.0
21,FY19,15703.24,13138.9,2564.34,16.33,314.06,471.1,628.13,1779.17,444.79,1334.38,13.34,30.0
21,FY20,17273.56,13988.13,3285.43,19.02,345.47,518.21,690.94,2421.75,605.44,1816.31,18.16,30.0
21,FY21,19000.92,16481.4,2519.52,13.26,380.02,570.03,760.04,1569.47,392.37,1177.1,11.77,30.0
21,FY22,20901.01,18307.19,2593.82,12.41,418.02,627.03,836.04,1548.77,387.19,1161.58,11.62,30.0
21,FY23,22991.11,16691.55,6299.56,27.4,459.82,689.73,919.64,5150.01,1287.5,3862.51,38.63,30.0
21,FY24,25290.23,18871.57,6418.66,25.38,505.8,758.71,1011.61,5154.14,1288.54,3865.6,38.66,30.0
22,FY11,36318.84,29585.33,6733.51,18.54,726.38,1089.57,1452.75,4917.57,1229.39,3688.18,36.88,30.0
22,FY12,39950.72,34050.0,5900.72,14.77,799.01,1198.52,1598.03,3903.18,975.79,2927.39,29.27,30.0
22,FY13,43945.8,37573.66,6372.14,14.5,878.92,1318.37,1757.83,4174.86,1043.71,3131.15,31.31,30.0
22,FY14,48340.38,40605.92,7734.46,16.0,966.81,1450.21,1933.62,5317.44,1329.36,3988.08,39.88,30.0
22,FY15,53174.41,42119.45,11054.96,20.79,1063.49,1595.23,2126.98,8396.24,2099.06,6297.18,62.97,30.0
22,FY16,58491.85,44787.21,13704.64,23.43,1169.84,1754.76,2339.67,10780.05,2695.01,8085.04,80.85,30.0
22,FY17,64341.04,49825.7,14515.34,22.56,1286.82,1930.23,2573.64,11298.29,2824.57,8473.72,84.74,30.0
22,FY18,70775.14,59111.4,11663.74,16.48,1415.5,2123.25,2831.01,8124.98,2031.24,6093.74,60.94,30.0
22,FY19,77852.66,56614.45,21238.21,27.28,1557.05,2335.58,3114.11,17345.57,4336.39,13009.18,130.09,30.0
22,FY20,85637.92,65247.53,20390.39,23.81,1712.76,2569.14,3425.52,16108.49,4027.12,12081.37,120.81,30.0
22,FY21,94201.72,74541.82,19659.9,20.87,1884.03,2826.05,3768.07,14949.81,3737.45,11212.36,112.12,30.0
22,FY22,103621.89,81042.68,22579.21,21.79,2072.44,3108.66,4144.88,17398.11,4349.53,13048.58,130.49,30.0
22,FY23,113984.08,92657.66,21326.42,18.71,2279.68,3419.52,4559.36,15627.22,3906.8,11720.42,117.2,30.0
22,FY24,125382.48,105371.44,20011.04,15.96,2507.65,3761.47,5015.3,13741.92,3435.48,10306.44,103.06,30.0
23,FY11,21018.77,15946.94,5071.83,24.13,420.38,630.56,840.75,4020.9,1005.23,3015.67,30.16,30.0
23,FY12,23120.65,20292.99,2827.66,12.23,462.41,693.62,924.83,1671.62,417.9,1253.72,12.54,30.0
23,FY13,25432.71,21907.74,3524.97,13.86,508.65,762.98,1017.31,2253.33,563.33,1690.0,16.9,30.0
23,FY14,27975.98,24411.84,3564.14,12.74,559.52,839.28,1119.04,2165.34,541.34,1624.0,16.24,30.0
23,FY15,30773.58,26880.72,3892.86,12.65,615.47,923.21,1230.94,2354.18,588.54,1765.64,17.66,30.0
23,FY16,33850.94,25154.63,8696.31,25.69,677.02,1015.53,1354.04,7003.76,1750.94,5252.82,52.53,30.0
23,FY17,37236.03,28574.93,8661.1,23.26,744.72,1117.08,1489.44,6799.3,1699.83,5099.47,50.99,30.0
23,FY18,40959.64,32935.65,8023.99,19.59,819.19,1228.79,1638.39,5976.0,1494.0,4482.0,44.82,30.0
23,FY19,45055.6,38941.56,6114.04,13.57,901.11,1351.67,1802.22,3861.26,965.32,2895.94,28.96,30.0
23,FY20,49561.16,39713.36,9847.8,19.87,991.22,1486.83,1982.45,7369.74,1842.43,5527.31,55.27,30.0
23,FY21,54517.28,43842.8,10674.48,19.58,1090.35,1635.52,2180.69,7948.62,1987.15,5961.47,59.61,30.0
23,FY22,59969.01,51111.59,8857.42,14.77,1199.38,1799.07,2398.76,5858.97,1464.74,4394.23,43.94,30.0
23,FY23,65965.91,53471.97,12493.94,18.94,1319.32,1978.98,2638.64,9195.64,2298.91,6896.73,68.97,30.0
23,FY24,72562.5,59225.51,13336.99,18.38,1451.25,2176.88,2902.5,9708.86,2427.22,7281.64,72.82,30.0
24,FY11,32713.25,25463.99,7249.26,22.16,654.26,981.4,1308.53,5613.59,1403.4,4210.19,42.1,30.0
24,FY12,35984.58,31407.34,4577.24,12.72,719.69,1079.54,1439.38,2778.01,694.5,2083.51,20.84,30.0
24,FY13,39583.04,32462.05,7120.99,17.99,791.66,1187.49,1583.32,5141.84,1285.46,3856.38,38.56,30.0
24,FY14,43541.34,33957.89,9583.45,22.01,870.83,1306.24,1741.65,7406.39,1851.6,5554.79,55.55,30.0
24,FY15,47895.48,38292.44,9603.04,20.05,957.91,1436.86,1915.82,7208.27,1802.07,5406.2,54.06,30.0
24,FY16,52685.02,39144.97,13540.05,25.7,1053.7,1580.55,2107.4,10905.8,2726.45,8179.35,81.79,30.0
24,FY17,57953.53,44890.8,13062.73,22.54,1159.07,1738.61,2318.14,10165.05,2541.26,7623.79,76.24,30.0
24,FY18,63748.88,54435.17,9313.71,14.61,1274.98,1912.47,2549.96,6126.26,1531.57,4594.69,45.95,30.0
24,FY19,70123.77,60916.52,9207.25,13.13,1402.48,2103.71,2804.95,5701.07,1425.27,4275.8,42.76,30.0
24,FY20,77136.14,59950.21,17185.93,22.28,1542.72,2314.08,3085.45,13329.12,3332.28,9996.84,99.97,30.0
24,FY21,84849.76,74311.42,10538.34,12.42,1697.0,2545.49,3393.99,6295.86,1573.96,4721.9,47.22,30.0
24,FY22,93334.73,73389.1,19945.63,21.37,1866.69,2800.04,3733.39,15278.89,3819.72,11459.17,114.59,30.0
24,FY23,102668.21,74906.73,27761.48,27.04,2053.36,3080.05,4106.73,22628.06,5657.02,16971.04,169.71,30.0
24,FY24,112935.03,88981.51,23953.52,21.21,2258.7,3388.05,4517.4,18306.77,4576.69,13730.08,137.3,30.0
25,FY11,22467.65,17459.61,5008.04,22.29,449.35,674.03,898.71,3884.65,971.16,2913.49,29.13,30.0
25,FY12,24714.41,19937.11,4777.3,19.33,494.29,741.43,988.58,3541.58,885.39,2656.19,26.56,30.0
25,FY13,27185.85,21550.22,5635.63,20.73,543.72,815.58,1087.43,4276.34,1069.09,3207.25,32.07,30.0
25,FY14,29904.44,21812.3,8092.14,27.06,598.09,897.13,1196.18,6596.92,1649.23,4947.69,49.48,30.0
25,FY15,32894.88,26914.59,5980.29,18.18,657.9,986.85,1315.8,4335.54,1083.88,3251.66,32.52,30.0
25,FY16,36184.37,26277.09,9907.28,27.38,723.69,1085.53,1447.37,8098.07,2024.52,6073.55,60.74,30.0
25,FY17,39802.81,29259.05,10543.76,26.49,796.06,1194.08,1592.11,8553.63,2138.41,6415.22,64.15,30.0
25,FY18,43783.09,37158.71,6624.38,15.13,875.66,1313.49,1751.32,4435.23,1108.81,3326.42,33.26,30.0
25,FY19,48161.4,41847.44,6313.96,13.11,963.23,1444.84,1926.46,3905.89,976.47,2929.42,29.29,30.0
25,FY20,52977.54,45767.3,7210.24,13.61,1059.55,1589.33,2119.1,4561.36,1140.34,3421.02,34.21,30.0
25,FY21,58275.29,51113.26,7162.03,12.29,1165.51,1748.26,2331.01,4248.27,1062.07,3186.2,31.86,30.0
25,FY22,64102.82,55442.53,8660.29,13.51,1282.06,1923.08,2564.11,5455.16,1363.79,4091.37,40.91,30.0
25,FY23,70513.1,54344.45,16168.65,22.93,1410.26,2115.39,2820.52,12643.0,3160.75,9482.25,94.82,30.0
25,FY24,77564.41,67372.45,10191.96,13.14,1551.29,2326.93,3102.58,6313.74,1578.43,4735.31,47.35,30.0
26,FY11,19353.9,14414.78,4939.12,25.52,387.08,580.62,774.16,3971.42,992.86,2978.56,29.79,30.0
26,FY12,21289.29,18655.8,2633.49,12.37,425.79,638.68,851.57,1569.03,392.26,1176.77,11.77,30.0
26,FY13,23418.22,17556.64,5861.58,25.03,468.36,702.55,936.73,4690.66,1172.66,3518.0,35.18,30.0
26,FY14,25760.05,21507.07,4252.98,16.51,515.2,772.8,1030.4,2964.98,741.25,2223.73,22.24,30.0
26,FY15,28336.05,24400.17,3935.88,13.89,566.72,850.08,1133.44,2519.08,629.77,1889.31,18.89,30.0
26,FY16,31169.65,23953.88,7215.77,23.15,623.39,935.09,1246.79,5657.28,1414.32,4242.96,42.43,30.0
26,FY17,34286.62,26722.99,7563.63,22.06,685.73,1028.6,1371.46,5849.3,1462.33,4386.97,43.87,30.0
26,FY18,37715.28,27894.22,9821.06,26.04,754.31,1131.46,1508.61,7935.3,1983.83,5951.47,59.51,30.0
26,FY19,41486.81,31629.54,9857.27,23.76,829.74,1244.6,1659.47,7782.94,1945.73,5837.21,58.37,30.0
26,FY20,45635.49,34290.51,11344.98,24.86,912.71,1369.06,1825.42,9063.21,2265.8,6797.41,67.97,30.0
26,FY21,50199.04,41911.18,8287.86,16.51,1003.98,1505.97,2007.96,5777.91,1444.48,4333.43,43.33,30.0
26,FY22,55218.95,47024.46,8194.49,14.84,1104.38,1656.57,2208.76,5433.54,1358.38,4075.16,40.75,30.0
26,FY23,60740.84,46156.96,14583.88,24.01,1214.82,1822.23,2429.63,11546.84,2886.71,8660.13,86.6,30.0
26,FY24,66814.92,50171.32,16643.6,24.91,1336.3,2004.45,2672.6,13302.85,3325.71,9977.14,99.77,30.0
27,FY11,49572.73,40352.2,9220.53,18.6,991.45,1487.18,1982.91,6741.89,1685.47,5056.42,50.56,30.0
27,FY12,54530.0,44741.86,9788.14,17.95,1090.6,1635.9,2181.2,7061.64,1765.41,5296.23,52.96,30.0
27,FY13,59983.0,45335.15,14647.85,24.42,1199.66,1799.49,2399.32,11648.7,2912.18,8736.52,87.37,30.0
27,FY14,65981.31,54467.57,11513.74,17.45,1319.63,1979.44,2639.25,8214.68,2053.67,6161.01,61.61,30.0
27,FY15,72579.44,53062.83,19516.61,26.89,1451.59,2177.38,2903.18,15887.64,3971.91,11915.73,119.16,30.0
27,FY16,79837.38,59295.22,20542.16,25.73,1596.75,2395.12,3193.5,16550.29,4137.57,12412.72,124.13,30.0
27,FY17,87821.12,71258.06,16563.06,18.86,1756.42,2634.63,3512.84,12172.01,3043.0,9129.01,91.29,30.0
27,FY18,96603.23,73408.79,23194.44,24.01,1932.06,2898.1,3864.13,18364.27,4591.07,13773.2,137.73,30.0
27,FY19,106263.55,80685.91,25577.64,24.07,2125.27,3187.91,4250.54,20264.46,5066.11,15198.35,151.98,30.0
27,FY20,116889.91,100934.44,15955.47,13.65,2337.8,3506.7,4675.6,10110.97,2527.74,7583.23,75.83,30.0
27,FY21,128578.9,94582.64,33996.26,26.44,2571.58,3857.37,5143.16,27567.31,6891.83,20675.48,206.75,30.0
27,FY22,141436.79,113036.28,28400.51,20.08,2828.74,4243.1,5657.47,21328.68,5332.17,15996.51,159.97,30.0
27,FY23,155580.47,116343.08,39237.39,25.22,3111.61,4667.41,6223.22,31458.37,7864.59,23593.78,235.94,30.0
27,FY24,171138.51,141839.6,29298.91,17.12,3422.77,5134.16,6845.54,20741.98,5185.49,15556.49,155.56,30.0
28,FY11,45298.55,37040.62,8257.93,18.23,905.97,1358.96,1811.94,5993.0,1498.25,4494.75,44.95,30.0
28,FY12,49828.4,43764.28,6064.12,12.17,996.57,1494.85,1993.14,3572.7,893.17,2679.53,26.8,30.0
28,FY13,54811.24,40291.74,14519.5,26.49,1096.22,1644.34,2192.45,11778.93,2944.73,8834.2,88.34,30.0
28,FY14,60292.36,52177.01,8115.35,13.46,1205.85,1808.77,2411.69,5100.74,1275.18,3825.56,38.26,30.0
28,FY15,66321.6,54973.97,11347.63,17.11,1326.43,1989.65,2652.86,8031.55,2007.89,6023.66,60.24,30.0
28,FY16,72953.76,53110.34,19843.42,27.2,1459.08,2188.61,2918.15,16195.74,4048.93,12146.81,121.47,30.0
28,FY17,80249.14,58413.35,21835.79,27.21,1604.98,2407.47,3209.97,17823.33,4455.83,13367.5,133.68,30.0
28,FY18,88274.05,69577.61,18696.44,21.18,1765.48,2648.22,3530.96,14282.74,3570.68,10712.06,107.12,30.0
28,FY19,97101.45,75632.32,21469.13,22.11,1942.03,2913.04,3884.06,16614.06,4153.52,12460.54,124.61,30.0
28,FY20,106811.6,86325.14,20486.46,19.18,2136.23,3204.35,4272.46,15145.88,3786.47,11359.41,113.59,30.0
28,FY21,117492.76,97883.22,19609.54,16.69,2349.86,3524.78,4699.71,13734.91,3433.73,10301.18,103.01,30.0
28,FY22,129242.04,106934.86,22307.18,17.26,2584.84,3877.26,5169.68,15845.08,3961.27,11883.81,118.84,30.0
28,FY23,142166.24,109809.2,32357.04,22.76,2843.32,4264.99,5686.65,25248.72,6312.18,18936.54,189.37,30.0
28,FY24,156382.86,118788.42,37594.44,24.04,3127.66,4691.49,6255.31,29775.3,7443.82,22331.48,223.31,30.0
29,FY11,40621.06,30616.09,10004.97,24.63,812.42,1218.63,1624.84,7973.92,1993.48,5980.44,59.8,30.0
29,FY12,44683.16,38668.81,6014.35,13.46,893.66,1340.49,1787.33,3780.19,945.05,2835.14,28.35,30.0
29,FY13,49151.48,39365.42,9786.06,19.91,983.03,1474.54,1966.06,7328.49,1832.12,5496.37,54.96,30.0
29,FY14,54066.63,47081.22,6985.41,12.92,1081.33,1622.0,2162.67,4282.07,1070.52,3211.55,32.12,30.0
29,FY15,59473.29,47108.79,12364.5,20.79,1189.47,1784.2,2378.93,9390.84,2347.71,7043.13,70.43,30.0
29,FY16,65420.62,52951.45,12469.17,19.06,1308.41,1962.62,2616.82,9198.14,2299.53,6898.61,68.99,30.0
29,FY17,71962.68,53108.46,18854.22,26.2,1439.25,2158.88,2878.51,15256.08,3814.02,11442.06,114.42,30.0
29,FY18,79158.95,65219.06,13939.89,17.61,1583.18,2374.77,3166.36,9981.94,2495.49,7486.45,74.86,30.0
29,FY19,87074.84,74997.56,12077.28,13.87,1741.5,2612.25,3482.99,7723.54,1930.88,5792.66,57.93,30.0
29,FY20,95782.33,82095.04,13687.29,14.29,1915.65,2873.47,3831.29,8898.18,2224.55,6673.63,66.74,30.0
29,FY21,105360.56,79884.38,25476.18,24.18,2107.21,3160.82,4214.42,20208.15,5052.04,15156.11,151.56,30.0
29,FY22,115896.62,90526.85,25369.77,21.89,2317.93,3476.9,4635.86,19574.94,4893.73,14681.21,146.81,30.0
29,FY23,127486.28,110122.65,17363.63,13.62,2549.73,3824.59,5099.45,10989.32,2747.33,8241.99,82.42,30.0
29,FY24,140234.91,121513.55,18721.36,13.35,2804.7,4207.05,5609.4,11709.61,2927.4,8782.21,87.82,30.0
30,FY11,36543.61,31734.47,4809.14,13.16,730.87,1096.31,1461.74,2981.96,745.49,2236.47,22.36,30.0
30,FY12,40197.97,30088.18,10109.79,25.15,803.96,1205.94,1607.92,8099.89,2024.97,6074.92,60.75,30.0
30,FY13,44217.77,33915.03,10302.74,23.3,884.36,1326.53,1768.71,8091.86,2022.96,6068.9,60.69,30.0
30,FY14,48639.55,42170.49,6469.06,13.3,972.79,1459.19,1945.58,4037.08,1009.27,3027.81,30.28,30.0
30,FY15,53503.5,46355.43,7148.07,13.36,1070.07,1605.11,2140.14,4472.89,1118.22,3354.67,33.55,30.0
30,FY16,58853.85,42498.37,16355.48,27.79,1177.08,1765.62,2354.15,13412.79,3353.2,10059.59,100.6,30.0
30,FY17,64739.24,53092.65,11646.59,17.99,1294.78,1942.18,2589.57,8409.62,2102.41,6307.21,63.07,30.0
30,FY18,71213.16,58444.64,12768.52,17.93,1424.26,2136.39,2848.53,9207.86,2301.97,6905.89,69.06,30.0
30,FY19,78334.48,58750.86,19583.62,25.0,1566.69,2350.03,3133.38,15666.9,3916.72,11750.18,117.5,30.0
30,FY20,86167.92,62764.71,23403.21,27.16,1723.36,2585.04,3446.72,19094.81,4773.7,14321.11,143.21,30.0
30,FY21,94784.72,68453.52,26331.2,27.78,1895.69,2843.54,3791.39,21591.96,5397.99,16193.97,161.94,30.0
30,FY22,104263.19,79187.89,25075.3,24.05,2085.26,3127.9,4170.53,19862.13,4965.53,14896.6,148.97,30.0
30,FY23,114689.51,94022.46,20667.05,18.02,2293.79,3440.69,4587.58,14932.57,3733.14,11199.43,111.99,30.0
30,FY24,126158.46,109328.92,16829.54,13.34,2523.17,3784.75,5046.34,10521.62,2630.41,7891.21,78.91,30.0
31,FY11,39971.61,31605.55,8366.06,20.93,799.43,1199.15,1598.86,6367.48,1591.87,4775.61,47.76,30.0
31,FY12,43968.77,35707.04,8261.73,18.79,879.38,1319.06,1758.75,6063.3,1515.83,4547.47,45.47,30.0
31,FY13,48365.65,35548.75,12816.9,26.5,967.31,1450.97,1934.63,10398.61,2599.65,7798.96,77.99,30.0
31,FY14,53202.21,45870.95,7331.26,13.78,1064.04,1596.07,2128.09,4671.14,1167.79,3503.35,35.03,30.0
31,FY15,58522.44,46888.18,11634.26,19.88,1170.45,1755.67,2340.9,8708.14,2177.03,6531.11,65.31,30.0
31,FY16,64374.68,56533.84,7840.84,12.18,1287.49,1931.24,2574.99,4622.1,1155.53,3466.57,34.67,30.0
31,FY17,70812.15,57003.78,13808.37,19.5,1416.24,2124.36,2832.49,10267.76,2566.94,7700.82,77.01,30.0
31,FY18,77893.36,67845.12,10048.24,12.9,1557.87,2336.8,3115.73,6153.58,1538.39,4615.19,46.15,30.0
31,FY19,85682.7,73772.8,11909.9,13.9,1713.65,2570.48,3427.31,7625.76,1906.44,5719.32,57.19,30.0
31,FY20,94250.97,81168.94,13082.03,13.88,1885.02,2827.53,3770.04,8369.48,2092.37,6277.11,62.77,30.0
31,FY21,103676.07,80463.0,23213.07,22.39,2073.52,3110.28,4147.04,18029.27,4507.32,13521.95,135.22,30.0
31,FY22,114043.67,86741.62,27302.05,23.94,2280.87,3421.31,4561.75,21599.86,5399.97,16199.89,162.0,30.0
31,FY23,125448.04,98689.97,26758.07,21.33,2508.96,3763.44,5017.92,20485.67,5121.42,15364.25,153.64,30.0
31,FY24,137992.84,100196.6,37796.24,27.39,2759.86,4139.79,5519.71,30896.6,7724.15,23172.45,231.72,30.0
32,FY11,21869.18,18245.46,3623.72,16.57,437.38,656.08,874.77,2530.25,632.56,1897.69,18.98,30.0
32,FY12,24056.09,17825.56,6230.53,25.9,481.12,721.68,962.24,5027.73,1256.93,3770.8,37.71,30.0
32,FY13,26461.7,22338.97,4122.73,15.58,529.23,793.85,1058.47,2799.64,699.91,2099.73,21.0,30.0
32,FY14,29107.87,21129.4,7978.47,27.41,582.16,873.24,1164.31,6523.08,1630.77,4892.31,48.92,30.0
32,FY15,32018.66,28115.59,3903.07,12.19,640.37,960.56,1280.75,2302.13,575.53,1726.6,17.27,30.0
32,FY16,35220.53,25527.84,9692.69,27.52,704.41,1056.62,1408.82,7931.66,1982.91,5948.75,59.49,30.0
32,FY17,38742.58,33826.15,4916.43,12.69,774.85,1162.28,1549.7,2979.3,744.83,2234.47,22.34,30.0
32,FY18,42616.84,31425.66,11191.18,26.26,852.34,1278.51,1704.67,9060.34,2265.09,6795.25,67.95,30.0
32,FY19,46878.52,37296.55,9581.97,20.44,937.57,1406.36,1875.14,7238.04,1809.51,5428.53,54.29,30.0
32,FY20,51566.37,37184.51,14381.86,27.89,1031.33,1546.99,2062.65,11803.55,2950.89,8852.66,88.53,30.0
32,FY21,56723.01,49246.92,7476.09,13.18,1134.46,1701.69,2268.92,4639.94,1159.98,3479.96,34.8,30.0
32,FY22,62395.31,49379.65,13015.66,20.86,1247.91,1871.86,2495.81,9895.9,2473.97,7421.93,74.22,30.0
32,FY23,68634.84,49753.4,18881.44,27.51,1372.7,2059.05,2745.39,15449.7,3862.43,11587.27,115.87,30.0
32,FY24,75498.33,60119.32,15379.01,20.37,1509.97,2264.95,3019.93,11604.1,2901.03,8703.07,87.03,30.0
33,FY11,33322.94,25615.34,7707.6,23.13,666.46,999.69,1332.92,6041.45,1510.36,4531.09,45.31,30.0
