company_id,year,compounding_sales_growth_pct,compounding_profit_growth_pct,stock_price_cagr_pct,roe_pct
46,FY12,12.5,15.0,18.0,16.5
46,FY13,12.5,15.0,18.0,16.5
46,FY14,12.5,15.0,18.0,16.5
46,FY15,12.5,15.0,18.0,16.5
46,FY16,12.5,15.0,18.0,16.5
46,FY17,12.5,15.0,18.0,16.5
46,FY18,12.5,15.0,18.0,16.5
46,FY19,12.5,15.0,18.0,16.5
46,FY20,12.5,15.0,18.0,16.5
46,FY21,12.5,15.0,18.0,16.5
46,FY22,12.5,15.0,18.0,16.5
46,FY23,12.5,15.0,18.0,16.5
46,FY24,12.5,15.0,18.0,16.5
47,FY11,12.5,15.0,18.0,16.5
47,FY12,12.5,15.0,18.0,16.5
47,FY13,12.5,15.0,18.0,16.5
47,FY14,12.5,15.0,18.0,16.5
47,FY15,12.5,15.0,18.0,16.5
47,FY16,12.5,15.0,18.0,16.5
47,FY17,12.5,15.0,18.0,16.5
47,FY18,12.5,15.0,18.0,16.5
47,FY19,12.5,15.0,18.0,16.5
47,FY20,12.5,15.0,18.0,16.5
47,FY21,12.5,15.0,18.0,16.5
47,FY22,12.5,15.0,18.0,16.5
47,FY23,12.5,15.0,18.0,16.5
47,FY24,12.5,15.0,18.0,16.5
48,FY11,12.5,15.0,18.0,16.5
48,FY12,12.5,15.0,18.0,16.5
48,FY13,12.5,15.0,18.0,16.5
48,FY14,12.5,15.0,18.0,16.5
48,FY15,12.5,15.0,18.0,16.5
48,FY16,12.5,15.0,18.0,16.5
48,FY17,12.5,15.0,18.0,16.5
48,FY18,12.5,15.0,18.0,16.5
48,FY19,12.5,15.0,18.0,16.5
48,FY20,12.5,15.0,18.0,16.5
48,FY21,12.5,15.0,18.0,16.5
48,FY22,12.5,15.0,18.0,16.5
48,FY23,12.5,15.0,18.0,16.5
48,FY24,12.5,15.0,18.0,16.5
49,FY11,12.5,15.0,18.0,16.5
49,FY12,12.5,15.0,18.0,16.5
49,FY13,12.5,15.0,18.0,16.5
49,FY14,12.5,15.0,18.0,16.5
49,FY15,12.5,15.0,18.0,16.5
49,FY16,12.5,15.0,18.0,16.5
49,FY17,12.5,15.0,18.0,16.5
49,FY18,12.5,15.0,18.0,16.5
49,FY19,12.5,15.0,18.0,16.5
49,FY20,12.5,15.0,18.0,16.5
49,FY21,12.5,15.0,18.0,16.5
49,FY22,12.5,15.0,18.0,16.5
49,FY23,12.5,15.0,18.0,16.5
49,FY24,12.5,15.0,18.0,16.5
50,FY11,12.5,15.0,18.0,16.5
50,FY12,12.5,15.0,18.0,16.5
50,FY13,12.5,15.0,18.0,16.5
50,FY14,12.5,15.0,18.0,16.5
50,FY15,12.5,15.0,18.0,16.5
50,FY16,12.5,15.0,18.0,16.5
50,FY17,12.5,15.0,18.0,16.5
50,FY18,12.5,15.0,18.0,16.5
50,FY19,12.5,15.0,18.0,16.5
50,FY20,12.5,15.0,18.0,16.5
50,FY21,12.5,15.0,18.0,16.5
50,FY22,12.5,15.0,18.0,16.5
50,FY23,12.5,15.0,18.0,16.5
50,FY24,12.5,15.0,18.0,16.5
51,FY11,12.5,15.0,18.0,16.5
51,FY12,12.5,15.0,18.0,16.5
51,FY13,12.5,15.0,18.0,16.5
51,FY14,12.5,15.0,18.0,16.5
51,FY15,12.5,15.0,18.0,16.5
51,FY16,12.5,15.0,18.0,16.5
51,FY17,12.5,15.0,18.0,16.5
51,FY18,12.5,15.0,18.0,16.5
51,FY19,12.5,15.0,18.0,16.5
51,FY20,12.5,15.0,18.0,16.5
51,FY21,12.5,15.0,18.0,16.5
51,FY22,12.5,15.0,18.0,16.5
51,FY23,12.5,15.0,18.0,16.5
51,FY24,12.5,15.0,18.0,16.5
52,FY11,12.5,15.0,18.0,16.5
52,FY12,12.5,15.0,18.0,16.5
52,FY13,12.5,15.0,18.0,16.5
52,FY14,12.5,15.0,18.0,16.5
52,FY15,12.5,15.0,18.0,16.5
52,FY16,12.5,15.0,18.0,16.5
52,FY17,12.5,15.0,18.0,16.5
52,FY18,12.5,15.0,18.0,16.5
52,FY19,12.5,15.0,18.0,16.5
52,FY20,12.5,15.0,18.0,16.5
52,FY21,12.5,15.0,18.0,16.5
52,FY22,12.5,15.0,18.0,16.5
52,FY23,12.5,15.0,18.0,16.5
52,FY24,12.5,15.0,18.0,16.5
53,FY11,12.5,15.0,18.0,16.5
53,FY12,12.5,15.0,18.0,16.5
53,FY13,12.5,15.0,18.0,16.5
53,FY14,12.5,15.0,18.0,16.5
53,FY15,12.5,15.0,18.0,16.5
53,FY16,12.5,15.0,18.0,16.5
53,FY17,12.5,15.0,18.0,16.5
53,FY18,12.5,15.0,18.0,16.5
53,FY19,12.5,15.0,18.0,16.5
53,FY20,12.5,15.0,18.0,16.5
53,FY21,12.5,15.0,18.0,16.5
53,FY22,12.5,15.0,18.0,16.5
53,FY23,12.5,15.0,18.0,16.5
53,FY24,12.5,15.0,18.0,16.5
54,FY11,12.5,15.0,18.0,16.5
54,FY12,12.5,15.0,18.0,16.5
54,FY13,12.5,15.0,18.0,16.5
54,FY14,12.5,15.0,18.0,16.5
54,FY15,12.5,15.0,18.0,16.5
54,FY16,12.5,15.0,18.0,16.5
54,FY17,12.5,15.0,18.0,16.5
54,FY18,12.5,15.0,18.0,16.5
54,FY19,12.5,15.0,18.0,16.5
54,FY20,12.5,15.0,18.0,16.5
54,FY21,12.5,15.0,18.0,16.5
54,FY22,12.5,15.0,18.0,16.5
54,FY23,12.5,15.0,18.0,16.5
54,FY24,12.5,15.0,18.0,16.5
55,FY11,12.5,15.0,18.0,16.5
55,FY12,12.5,15.0,18.0,16.5
55,FY13,12.5,15.0,18.0,16.5
55,FY14,12.5,15.0,18.0,16.5
55,FY15,12.5,15.0,18.0,16.5
55,FY16,12.5,15.0,18.0,16.5
55,FY17,12.5,15.0,18.0,16.5
55,FY18,12.5,15.0,18.0,16.5
55,FY19,12.5,15.0,18.0,16.5
55,FY20,12.5,15.0,18.0,16.5
55,FY21,12.5,15.0,18.0,16.5
55,FY22,12.5,15.0,18.0,16.5
55,FY23,12.5,15.0,18.0,16.5
55,FY24,12.5,15.0,18.0,16.5
56,FY11,12.5,15.0,18.0,16.5
56,FY12,12.5,15.0,18.0,16.5
56,FY13,12.5,15.0,18.0,16.5
56,FY14,12.5,15.0,18.0,16.5
56,FY15,12.5,15.0,18.0,16.5
56,FY16,12.5,15.0,18.0,16.5
56,FY17,12.5,15.0,18.0,16.5
56,FY18,12.5,15.0,18.0,16.5
56,FY19,12.5,15.0,18.0,16.5
56,FY20,12.5,15.0,18.0,16.5
56,FY21,12.5,15.0,18.0,16.5
56,FY22,12.5,15.0,18.0,16.5
56,FY23,12.5,15.0,18.0,16.5
56,FY24,12.5,15.0,18.0,16.5
57,FY11,12.5,15.0,18.0,16.5
57,FY12,12.5,15.0,18.0,16.5
57,FY13,12.5,15.0,18.0,16.5
57,FY14,12.5,15.0,18.0,16.5
57,FY15,12.5,15.0,18.0,16.5
57,FY16,12.5,15.0,18.0,16.5
57,FY17,12.5,15.0,18.0,16.5
57,FY18,12.5,15.0,18.0,16.5
57,FY19,12.5,15.0,18.0,16.5
57,FY20,12.5,15.0,18.0,16.5
57,FY21,12.5,15.0,18.0,16.5
57,FY22,12.5,15.0,18.0,16.5
57,FY23,12.5,15.0,18.0,16.5
57,FY24,12.5,15.0,18.0,16.5
58,FY11,12.5,15.0,18.0,16.5
58,FY12,12.5,15.0,18.0,16.5
58,FY13,12.5,15.0,18.0,16.5
58,FY14,12.5,15.0,18.0,16.5
58,FY15,12.5,15.0,18.0,16.5
58,FY16,12.5,15.0,18.0,16.5
58,FY17,12.5,15.0,18.0,16.5
58,FY18,12.5,15.0,18.0,16.5
58,FY19,12.5,15.0,18.0,16.5
58,FY20,12.5,15.0,18.0,16.5
58,FY21,12.5,15.0,18.0,16.5
58,FY22,12.5,15.0,18.0,16.5
58,FY23,12.5,15.0,18.0,16.5
58,FY24,12.5,15.0,18.0,16.5
59,FY11,12.5,15.0,18.0,16.5
59,FY12,12.5,15.0,18.0,16.5
59,FY13,12.5,15.0,18.0,16.5
59,FY14,12.5,15.0,18.0,16.5
59,FY15,12.5,15.0,18.0,16.5
59,FY16,12.5,15.0,18.0,16.5
59,FY17,12.5,15.0,18.0,16.5
59,FY18,12.5,15.0,18.0,16.5
59,FY19,12.5,15.0,18.0,16.5
59,FY20,12.5,15.0,18.0,16.5
59,FY21,12.5,15.0,18.0,16.5
59,FY22,12.5,15.0,18.0,16.5
59,FY23,12.5,15.0,18.0,16.5
59,FY24,12.5,15.0,18.0,16.5
60,FY11,12.5,15.0,18.0,16.5
60,FY12,12.5,15.0,18.0,16.5
60,FY13,12.5,15.0,18.0,16.5
60,FY14,12.5,15.0,18.0,16.5
60,FY15,12.5,15.0,18.0,16.5
60,FY16,12.5,15.0,18.0,16.5
60,FY17,12.5,15.0,18.0,16.5
60,FY18,12.5,15.0,18.0,16.5
60,FY19,12.5,15.0,18.0,16.5
60,FY20,12.5,15.0,18.0,16.5
60,FY21,12.5,15.0,18.0,16.5
60,FY22,12.5,15.0,18.0,16.5
60,FY23,12.5,15.0,18.0,16.5
60,FY24,12.5,15.0,18.0,16.5
61,FY11,12.5,15.0,18.0,16.5
61,FY12,12.5,15.0,18.0,16.5
61,FY13,12.5,15.0,18.0,16.5
61,FY14,12.5,15.0,18.0,16.5
61,FY15,12.5,15.0,18.0,16.5
61,FY16,12.5,15.0,18.0,16.5
61,FY17,12.5,15.0,18.0,16.5
61,FY18,12.5,15.0,18.0,16.5
61,FY19,12.5,15.0,18.0,16.5
61,FY20,12.5,15.0,18.0,16.5
61,FY21,12.5,15.0,18.0,16.5
61,FY22,12.5,15.0,18.0,16.5
61,FY23,12.5,15.0,18.0,16.5
61,FY24,12.5,15.0,18.0,16.5
62,FY11,12.5,15.0,18.0,16.5
62,FY12,12.5,15.0,18.0,16.5
62,FY13,12.5,15.0,18.0,16.5
62,FY14,12.5,15.0,18.0,16.5
62,FY15,12.5,15.0,18.0,16.5
62,FY16,12.5,15.0,18.0,16.5
62,FY17,12.5,15.0,18.0,16.5
62,FY18,12.5,15.0,18.0,16.5
62,FY19,12.5,15.0,18.0,16.5
62,FY20,12.5,15.0,18.0,16.5
62,FY21,12.5,15.0,18.0,16.5
62,FY22,12.5,15.0,18.0,16.5
62,FY23,12.5,15.0,18.0,16.5
62,FY24,12.5,15.0,18.0,16.5
63,FY11,12.5,15.0,18.0,16.5
63,FY12,12.5,15.0,18.0,16.5
63,FY13,12.5,15.0,18.0,16.5
63,FY14,12.5,15.0,18.0,16.5
63,FY15,12.5,15.0,18.0,16.5
63,FY16,12.5,15.0,18.0,16.5
63,FY17,12.5,15.0,18.0,16.5
63,FY18,12.5,15.0,18.0,16.5
63,FY19,12.5,15.0,18.0,16.5
63,FY20,12.5,15.0,18.0,16.5
63,FY21,12.5,15.0,18.0,16.5
63,FY22,12.5,15.0,18.0,16.5
63,FY23,12.5,15.0,18.0,16.5
63,FY24,12.5,15.0,18.0,16.5
64,FY11,12.5,15.0,18.0,16.5
64,FY12,12.5,15.0,18.0,16.5
64,FY13,12.5,15.0,18.0,16.5
64,FY14,12.5,15.0,18.0,16.5
64,FY15,12.5,15.0,18.0,16.5
64,FY16,12.5,15.0,18.0,16.5
64,FY17,12.5,15.0,18.0,16.5
64,FY18,12.5,15.0,18.0,16.5
64,FY19,12.5,15.0,18.0,16.5
64,FY20,12.5,15.0,18.0,16.5
64,FY21,12.5,15.0,18.0,16.5
64,FY22,12.5,15.0,18.0,16.5
64,FY23,12.5,15.0,18.0,16.5
64,FY24,12.5,15.0,18.0,16.5
65,FY11,12.5,15.0,18.0,16.5
65,FY12,12.5,15.0,18.0,16.5
65,FY13,12.5,15.0,18.0,16.5
65,FY14,12.5,15.0,18.0,16.5
65,FY15,12.5,15.0,18.0,16.5
65,FY16,12.5,15.0,18.0,16.5
65,FY17,12.5,15.0,18.0,16.5
65,FY18,12.5,15.0,18.0,16.5
65,FY19,12.5,15.0,18.0,16.5
65,FY20,12.5,15.0,18.0,16.5
65,FY21,12.5,15.0,18.0,16.5
65,FY22,12.5,15.0,18.0,16.5
65,FY23,12.5,15.0,18.0,16.5
65,FY24,12.5,15.0,18.0,16.5
66,FY11,12.5,15.0,18.0,16.5
66,FY12,12.5,15.0,18.0,16.5
66,FY13,12.5,15.0,18.0,16.5
66,FY14,12.5,15.0,18.0,16.5
66,FY15,12.5,15.0,18.0,16.5
66,FY16,12.5,15.0,18.0,16.5
66,FY17,12.5,15.0,18.0,16.5
66,FY18,12.5,15.0,18.0,16.5
66,FY19,12.5,15.0,18.0,16.5
66,FY20,12.5,15.0,18.0,16.5
66,FY21,12.5,15.0,18.0,16.5
66,FY22,12.5,15.0,18.0,16.5
66,FY23,12.5,15.0,18.0,16.5
66,FY24,12.5,15.0,18.0,16.5
67,FY11,12.5,15.0,18.0,16.5
67,FY12,12.5,15.0,18.0,16.5
67,FY13,12.5,15.0,18.0,16.5
67,FY14,12.5,15.0,18.0,16.5
67,FY15,12.5,15.0,18.0,16.5
67,FY16,12.5,15.0,18.0,16.5
67,FY17,12.5,15.0,18.0,16.5
67,FY18,12.5,15.0,18.0,16.5
67,FY19,12.5,15.0,18.0,16.5
67,FY20,12.5,15.0,18.0,16.5
67,FY21,12.5,15.0,18.0,16.5
67,FY22,12.5,15.0,18.0,16.5
67,FY23,12.5,15.0,18.0,16.5
67,FY24,12.5,15.0,18.0,16.5
68,FY11,12.5,15.0,18.0,16.5
68,FY12,12.5,15.0,18.0,16.5
68,FY13,12.5,15.0,18.0,16.5
68,FY14,12.5,15.0,18.0,16.5
68,FY15,12.5,15.0,18.0,16.5
68,FY16,12.5,15.0,18.0,16.5
68,FY17,12.5,15.0,18.0,16.5
68,FY18,12.5,15.0,18.0,16.5
68,FY19,12.5,15.0,18.0,16.5
68,FY20,12.5,15.0,18.0,16.5
68,FY21,12.5,15.0,18.0,16.5
68,FY22,12.5,15.0,18.0,16.5
68,FY23,12.5,15.0,18.0,16.5
68,FY24,12.5,15.0,18.0,16.5
69,FY11,12.5,15.0,18.0,16.5
69,FY12,12.5,15.0,18.0,16.5
69,FY13,12.5,15.0,18.0,16.5
69,FY14,12.5,15.0,18.0,16.5
69,FY15,12.5,15.0,18.0,16.5
69,FY16,12.5,15.0,18.0,16.5
69,FY17,12.5,15.0,18.0,16.5
69,FY18,12.5,15.0,18.0,16.5
69,FY19,12.5,15.0,18.0,16.5
69,FY20,12.5,15.0,18.0,16.5
69,FY21,12.5,15.0,18.0,16.5
69,FY22,12.5,15.0,18.0,16.5
69,FY23,12.5,15.0,18.0,16.5
69,FY24,12.5,15.0,18.0,16.5
70,FY11,12.5,15.0,18.0,16.5
70,FY12,12.5,15.0,18.0,16.5
70,FY13,12.5,15.0,18.0,16.5
70,FY14,12.5,15.0,18.0,16.5
70,FY15,12.5,15.0,18.0,16.5
70,FY16,12.5,15.0,18.0,16.5
70,FY17,12.5,15.0,18.0,16.5
70,FY18,12.5,15.0,18.0,16.5
70,FY19,12.5,15.0,18.0,16.5
70,FY20,12.5,15.0,18.0,16.5
70,FY21,12.5,15.0,18.0,16.5
70,FY22,12.5,15.0,18.0,16.5
70,FY23,12.5,15.0,18.0,16.5
70,FY24,12.5,15.0,18.0,16.5
71,FY11,12.5,15.0,18.0,16.5
71,FY12,12.5,15.0,18.0,16.5
71,FY13,12.5,15.0,18.0,16.5
71,FY14,12.5,15.0,18.0,16.5
71,FY15,12.5,15.0,18.0,16.5
71,FY16,12.5,15.0,18.0,16.5
71,FY17,12.5,15.0,18.0,16.5
71,FY18,12.5,15.0,18.0,16.5
71,FY19,12.5,15.0,18.0,16.5
71,FY20,12.5,15.0,18.0,16.5
71,FY21,12.5,15.0,18.0,16.5
71,FY22,12.5,15.0,18.0,16.5
71,FY23,12.5,15.0,18.0,16.5
71,FY24,12.5,15.0,18.0,16.5
72,FY11,12.5,15.0,18.0,16.5
72,FY12,12.5,15.0,18.0,16.5
72,FY13,12.5,15.0,18.0,16.5
72,FY14,12.5,15.0,18.0,16.5
72,FY15,12.5,15.0,18.0,16.5
72,FY16,12.5,15.0,18.0,16.5
72,FY17,12.5,15.0,18.0,16.5
72,FY18,12.5,15.0,18.0,16.5
72,FY19,12.5,15.0,18.0,16.5
72,FY20,12.5,15.0,18.0,16.5
72,FY21,12.5,15.0,18.0,16.5
72,FY22,12.5,15.0,18.0,16.5
72,FY23,12.5,15.0,18.0,16.5
72,FY24,12.5,15.0,18.0,16.5
73,FY11,12.5,15.0,18.0,16.5
73,FY12,12.5,15.0,18.0,16.5
73,FY13,12.5,15.0,18.0,16.5
73,FY14,12.5,15.0,18.0,16.5
73,FY15,12.5,15.0,18.0,16.5
73,FY16,12.5,15.0,18.0,16.5
73,FY17,12.5,15.0,18.0,16.5
73,FY18,12.5,15.0,18.0,16.5
73,FY19,12.5,15.0,18.0,16.5
73,FY20,12.5,15.0,18.0,16.5
73,FY21,12.5,15.0,18.0,16.5
73,FY22,12.5,15.0,18.0,16.5
73,FY23,12.5,15.0,18.0,16.5
73,FY24,12.5,15.0,18.0,16.5
74,FY11,12.5,15.0,18.0,16.5
74,FY12,12.5,15.0,18.0,16.5
74,FY13,12.5,15.0,18.0,16.5
74,FY14,12.5,15.0,18.0,16.5
74,FY15,12.5,15.0,18.0,16.5
74,FY16,12.5,15.0,18.0,16.5
74,FY17,12.5,15.0,18.0,16.5
74,FY18,12.5,15.0,18.0,16.5
74,FY19,12.5,15.0,18.0,16.5
74,FY20,12.5,15.0,18.0,16.5
74,FY21,12.5,15.0,18.0,16.5
74,FY22,12.5,15.0,18.0,16.5
74,FY23,12.5,15.0,18.0,16.5
74,FY24,12.5,15.0,18.0,16.5
75,FY11,12.5,15.0,18.0,16.5
75,FY12,12.5,15.0,18.0,16.5
75,FY13,12.5,15.0,18.0,16.5
75,FY14,12.5,15.0,18.0,16.5
75,FY15,12.5,15.0,18.0,16.5
75,FY16,12.5,15.0,18.0,16.5
75,FY17,12.5,15.0,18.0,16.5
75,FY18,12.5,15.0,18.0,16.5
75,FY19,12.5,15.0,18.0,16.5
75,FY20,12.5,15.0,18.0,16.5
75,FY21,12.5,15.0,18.0,16.5
75,FY22,12.5,15.0,18.0,16.5
75,FY23,12.5,15.0,18.0,16.5
75,FY24,12.5,15.0,18.0,16.5
76,FY11,12.5,15.0,18.0,16.5
76,FY12,12.5,15.0,18.0,16.5
76,FY13,12.5,15.0,18.0,16.5
76,FY14,12.5,15.0,18.0,16.5
76,FY15,12.5,15.0,18.0,16.5
76,FY16,12.5,15.0,18.0,16.5
76,FY17,12.5,15.0,18.0,16.5
76,FY18,12.5,15.0,18.0,16.5
76,FY19,12.5,15.0,18.0,16.5
76,FY20,12.5,15.0,18.0,16.5
76,FY21,12.5,15.0,18.0,16.5
76,FY22,12.5,15.0,18.0,16.5
76,FY23,12.5,15.0,18.0,16.5
76,FY24,12.5,15.0,18.0,16.5
77,FY11,12.5,15.0,18.0,16.5
77,FY12,12.5,15.0,18.0,16.5
77,FY13,12.5,15.0,18.0,16.5
77,FY14,12.5,15.0,18.0,16.5
77,FY15,12.5,15.0,18.0,16.5
77,FY16,12.5,15.0,18.0,16.5
77,FY17,12.5,15.0,18.0,16.5
77,FY18,12.5,15.0,18.0,16.5
77,FY19,12.5,15.0,18.0,16.5
77,FY20,12.5,15.0,18.0,16.5
77,FY21,12.5,15.0,18.0,16.5
77,FY22,12.5,15.0,18.0,16.5
77,FY23,12.5,15.0,18.0,16.5
77,FY24,12.5,15.0,18.0,16.5
78,FY11,12.5,15.0,18.0,16.5
78,FY12,12.5,15.0,18.0,16.5
78,FY13,12.5,15.0,18.0,16.5
78,FY14,12.5,15.0,18.0,16.5
78,FY15,12.5,15.0,18.0,16.5
78,FY16,12.5,15.0,18.0,16.5
78,FY17,12.5,15.0,18.0,16.5
78,FY18,12.5,15.0,18.0,16.5
78,FY19,12.5,15.0,18.0,16.5
78,FY20,12.5,15.0,18.0,16.5
78,FY21,12.5,15.0,18.0,16.5
78,FY22,12.5,15.0,18.0,16.5
78,FY23,12.5,15.0,18.0,16.5
78,FY24,12.5,15.0,18.0,16.5
79,FY11,12.5,15.0,18.0,16.5
79,FY12,12.5,15.0,18.0,16.5
79,FY13,12.5,15.0,18.0,16.5
79,FY14,12.5,15.0,18.0,16.5
79,FY15,12.5,15.0,18.0,16.5
79,FY16,12.5,15.0,18.0,16.5
79,FY17,12.5,15.0,18.0,16.5
79,FY18,12.5,15.0,18.0,16.5
79,FY19,12.5,15.0,18.0,16.5
79,FY20,12.5,15.0,18.0,16.5
79,FY21,12.5,15.0,18.0,16.5
79,FY22,12.5,15.0,18.0,16.5
79,FY23,12.5,15.0,18.0,16.5
79,FY24,12.5,15.0,18.0,16.5
80,FY11,12.5,15.0,18.0,16.5
80,FY12,12.5,15.0,18.0,16.5
80,FY13,12.5,15.0,18.0,16.5
80,FY14,12.5,15.0,18.0,16.5
80,FY15,12.5,15.0,18.0,16.5
80,FY16,12.5,15.0,18.0,16.5
80,FY17,12.5,15.0,18.0,16.5
80,FY18,12.5,15.0,18.0,16.5
80,FY19,12.5,15.0,18.0,16.5
80,FY20,12.5,15.0,18.0,16.5
80,FY21,12.5,15.0,18.0,16.5
80,FY22,12.5,15.0,18.0,16.5
80,FY23,12.5,15.0,18.0,16.5
80,FY24,12.5,15.0,18.0,16.5
81,FY12,12.5,15.0,18.0,16.5
81,FY13,12.5,15.0,18.0,16.5
81,FY14,12.5,15.0,18.0,16.5
81,FY15,12.5,15.0,18.0,16.5
81,FY16,12.5,15.0,18.0,16.5
81,FY17,12.5,15.0,18.0,16.5
81,FY18,12.5,15.0,18.0,16.5
81,FY19,12.5,15.0,18.0,16.5
81,FY20,12.5,15.0,18.0,16.5
81,FY21,12.5,15.0,18.0,16.5
81,FY22,12.5,15.0,18.0,16.5
81,FY23,12.5,15.0,18.0,16.5
81,FY24,12.5,15.0,18.0,16.5
82,FY12,12.5,15.0,18.0,16.5
82,FY13,12.5,15.0,18.0,16.5
82,FY14,12.5,15.0,18.0,16.5
82,FY15,12.5,15.0,18.0,16.5
82,FY16,12.5,15.0,18.0,16.5
82,FY17,12.5,15.0,18.0,16.5
82,FY18,12.5,15.0,18.0,16.5
82,FY19,12.5,15.0,18.0,16.5
82,FY20,12.5,15.0,18.0,16.5
82,FY21,12.5,15.0,18.0,16.5
82,FY22,12.5,15.0,18.0,16.5
82,FY23,12.5,15.0,18.0,16.5
82,FY24,12.5,15.0,18.0,16.5
83,FY12,12.5,15.0,18.0,16.5
83,FY13,12.5,15.0,18.0,16.5
83,FY14,12.5,15.0,18.0,16.5
83,FY15,12.5,15.0,18.0,16.5
83,FY16,12.5,15.0,18.0,16.5
83,FY17,12.5,15.0,18.0,16.5
83,FY18,12.5,15.0,18.0,16.5
83,FY19,12.5,15.0,18.0,16.5
83,FY20,12.5,15.0,18.0,16.5
83,FY21,12.5,15.0,18.0,16.5
83,FY22,12.5,15.0,18.0,16.5
83,FY23,12.5,15.0,18.0,16.5
83,FY24,12.5,15.0,18.0,16.5
84,FY12,12.5,15.0,18.0,16.5
84,FY13,12.5,15.0,18.0,16.5
84,FY14,12.5,15.0,18.0,16.5
84,FY15,12.5,15.0,18.0,16.5
84,FY16,12.5,15.0,18.0,16.5
84,FY17,12.5,15.0,18.0,16.5
84,FY18,12.5,15.0,18.0,16.5
84,FY19,12.5,15.0,18.0,16.5
84,FY20,12.5,15.0,18.0,16.5
84,FY21,12.5,15.0,18.0,16.5
84,FY22,12.5,15.0,18.0,16.5
84,FY23,12.5,15.0,18.0,16.5
84,FY24,12.5,15.0,18.0,16.5
85,FY12,12.5,15.0,18.0,16.5
85,FY13,12.5,15.0,18.0,16.5
85,FY14,12.5,15.0,18.0,16.5
85,FY15,12.5,15.0,18.0,16.5
85,FY16,12.5,15.0,18.0,16.5
85,FY17,12.5,15.0,18.0,16.5
85,FY18,12.5,15.0,18.0,16.5
85,FY19,12.5,15.0,18.0,16.5
85,FY20,12.5,15.0,18.0,16.5
85,FY21,12.5,15.0,18.0,16.5
85,FY22,12.5,15.0,18.0,16.5
85,FY23,12.5,15.0,18.0,16.5
85,FY24,12.5,15.0,18.0,16.5
86,FY12,12.5,15.0,18.0,16.5
86,FY13,12.5,15.0,18.0,16.5
86,FY14,12.5,15.0,18.0,16.5
86,FY15,12.5,15.0,18.0,16.5
86,FY16,12.5,15.0,18.0,16.5
86,FY17,12.5,15.0,18.0,16.5
86,FY18,12.5,15.0,18.0,16.5
86,FY19,12.5,15.0,18.0,16.5
86,FY20,12.5,15.0,18.0,16.5
86,FY21,12.5,15.0,18.0,16.5
86,FY22,12.5,15.0,18.0,16.5
86,FY23,12.5,15.0,18.0,16.5
86,FY24,12.5,15.0,18.0,16.5
87,FY12,12.5,15.0,18.0,16.5
87,FY13,12.5,15.0,18.0,16.5
87,FY14,12.5,15.0,18.0,16.5
87,FY15,12.5,15.0,18.0,16.5
87,FY16,12.5,15.0,18.0,16.5
87,FY17,12.5,15.0,18.0,16.5
87,FY18,12.5,15.0,18.0,16.5
87,FY19,12.5,15.0,18.0,16.5
87,FY20,12.5,15.0,18.0,16.5
87,FY21,12.5,15.0,18.0,16.5
87,FY22,12.5,15.0,18.0,16.5
87,FY23,12.5,15.0,18.0,16.5
87,FY24,12.5,15.0,18.0,16.5
88,FY12,12.5,15.0,18.0,16.5
88,FY13,12.5,15.0,18.0,16.5
88,FY14,12.5,15.0,18.0,16.5
88,FY15,12.5,15.0,18.0,16.5
88,FY16,12.5,15.0,18.0,16.5
88,FY17,12.5,15.0,18.0,16.5
88,FY18,12.5,15.0,18.0,16.5
88,FY19,12.5,15.0,18.0,16.5
88,FY20,12.5,15.0,18.0,16.5
88,FY21,12.5,15.0,18.0,16.5
88,FY22,12.5,15.0,18.0,16.5
88,FY23,12.5,15.0,18.0,16.5
88,FY24,12.5,15.0,18.0,16.5
89,FY12,12.5,15.0,18.0,16.5
89,FY13,12.5,15.0,18.0,16.5
89,FY14,12.5,15.0,18.0,16.5
89,FY15,12.5,15.0,18.0,16.5
89,FY16,12.5,15.0,18.0,16.5
89,FY17,12.5,15.0,18.0,16.5
89,FY18,12.5,15.0,18.0,16.5
89,FY19,12.5,15.0,18.0,16.5
89,FY20,12.5,15.0,18.0,16.5
89,FY21,12.5,15.0,18.0,16.5
89,FY22,12.5,15.0,18.0,16.5
89,FY23,12.5,15.0,18.0,16.5
89,FY24,12.5,15.0,18.0,16.5
90,FY12,12.5,15.0,18.0,16.5
90,FY13,12.5,15.0,18.0,16.5
90,FY14,12.5,15.0,18.0,16.5
90,FY15,12.5,15.0,18.0,16.5
90,FY16,12.5,15.0,18.0,16.5
90,FY17,12.5,15.0,18.0,16.5
90,FY18,12.5,15.0,18.0,16.5
90,FY19,12.5,15.0,18.0,16.5
90,FY20,12.5,15.0,18.0,16.5
90,FY21,12.5,15.0,18.0,16.5
90,FY22,12.5,15.0,18.0,16.5
90,FY23,12.5,15.0,18.0,16.5
90,FY24,12.5,15.0,18.0,16.5
91,FY12,12.5,15.0,18.0,16.5
91,FY13,12.5,15.0,18.0,16.5
91,FY14,12.5,15.0,18.0,16.5
91,FY15,12.5,15.0,18.0,16.5
91,FY16,12.5,15.0,18.0,16.5
91,FY17,12.5,15.0,18.0,16.5
91,FY18,12.5,15.0,18.0,16.5
91,FY19,12.5,15.0,18.0,16.5
91,FY20,12.5,15.0,18.0,16.5
91,FY21,12.5,15.0,18.0,16.5
91,FY22,12.5,15.0,18.0,16.5
91,FY23,12.5,15.0,18.0,16.5
91,FY24,12.5,15.0,18.0,16.5
92,FY12,12.5,15.0,18.0,16.5
92,FY13,12.5,15.0,18.0,16.5
