company_id,ticker,year,cfo_sign,cfi_sign,cff_sign,pattern_label
43,DLF,2022,+,-,-,Reinvestor
43,DLF,2023,+,-,-,Reinvestor
43,DLF,2024,+,-,-,Reinvestor
44,TRENT,2012,+,-,-,Reinvestor
44,TRENT,2013,+,-,-,Reinvestor
44,TRENT,2014,+,-,-,Reinvestor
44,TRENT,2015,+,-,-,Reinvestor
44,TRENT,2016,+,-,-,Reinvestor
44,TRENT,2017,+,-,-,Reinvestor
44,TRENT,2018,+,-,-,Reinvestor
44,TRENT,2019,+,-,-,Reinvestor
44,TRENT,2020,+,-,-,Reinvestor
44,TRENT,2021,+,-,-,Reinvestor
44,TRENT,2022,+,-,-,Reinvestor
44,TRENT,2023,+,-,-,Reinvestor
44,TRENT,2024,+,-,-,Reinvestor
45,ZOMATO,2012,+,-,-,Reinvestor
45,ZOMATO,2013,+,-,-,Shareholder Returns
45,ZOMATO,2014,+,-,-,Shareholder Returns
45,ZOMATO,2015,+,-,-,Reinvestor
45,ZOMATO,2016,+,-,-,Reinvestor
45,ZOMATO,2017,+,-,-,Reinvestor
45,ZOMATO,2018,+,-,-,Reinvestor
45,ZOMATO,2019,+,-,-,Reinvestor
45,ZOMATO,2020,+,-,-,Shareholder Returns
45,ZOMATO,2021,+,-,-,Reinvestor
45,ZOMATO,2022,+,-,-,Reinvestor
45,ZOMATO,2023,+,-,-,Reinvestor
45,ZOMATO,2024,+,-,-,Reinvestor
46,CHOLAFIN,2012,+,-,-,Reinvestor
46,CHOLAFIN,2013,+,-,-,Reinvestor
46,CHOLAFIN,2014,+,-,-,Reinvestor
46,CHOLAFIN,2015,+,-,-,Reinvestor
46,CHOLAFIN,2016,+,-,-,Reinvestor
46,CHOLAFIN,2017,+,-,-,Reinvestor
46,CHOLAFIN,2018,+,-,-,Reinvestor
46,CHOLAFIN,2019,+,-,-,Reinvestor
46,CHOLAFIN,2020,+,-,-,Reinvestor
46,CHOLAFIN,2021,+,-,-,Reinvestor
46,CHOLAFIN,2022,+,-,-,Reinvestor
46,CHOLAFIN,2023,+,-,-,Reinvestor
46,CHOLAFIN,2024,+,-,-,Reinvestor
47,GAIL,2012,+,-,-,Shareholder Returns
47,GAIL,2013,+,-,-,Shareholder Returns
47,GAIL,2014,+,-,-,Reinvestor
47,GAIL,2015,+,-,-,Reinvestor
47,GAIL,2016,+,-,-,Shareholder Returns
47,GAIL,2017,+,-,-,Reinvestor
47,GAIL,2018,+,-,-,Reinvestor
47,GAIL,2019,+,-,-,Reinvestor
47,GAIL,2020,+,-,-,Reinvestor
47,GAIL,2021,+,-,-,Reinvestor
47,GAIL,2022,+,-,-,Reinvestor
47,GAIL,2023,+,-,-,Reinvestor
47,GAIL,2024,+,-,-,Reinvestor
48,DIVISLAB,2012,+,-,-,Reinvestor
48,DIVISLAB,2013,+,-,-,Reinvestor
48,DIVISLAB,2014,+,-,-,Reinvestor
48,DIVISLAB,2015,+,-,-,Reinvestor
48,DIVISLAB,2016,+,-,-,Reinvestor
48,DIVISLAB,2017,+,-,-,Reinvestor
48,DIVISLAB,2018,+,-,-,Reinvestor
48,DIVISLAB,2019,+,-,-,Reinvestor
48,DIVISLAB,2020,+,-,-,Reinvestor
48,DIVISLAB,2021,+,-,-,Reinvestor
48,DIVISLAB,2022,+,-,-,Reinvestor
48,DIVISLAB,2023,+,-,-,Reinvestor
48,DIVISLAB,2024,+,-,-,Reinvestor
49,HDFCLIFE,2012,+,-,-,Reinvestor
49,HDFCLIFE,2013,+,-,-,Reinvestor
49,HDFCLIFE,2014,+,-,-,Reinvestor
49,HDFCLIFE,2015,+,-,-,Reinvestor
49,HDFCLIFE,2016,+,-,-,Reinvestor
49,HDFCLIFE,2017,+,-,-,Reinvestor
49,HDFCLIFE,2018,+,-,-,Reinvestor
49,HDFCLIFE,2019,+,-,-,Reinvestor
49,HDFCLIFE,2020,+,-,-,Reinvestor
49,HDFCLIFE,2021,+,-,-,Reinvestor
49,HDFCLIFE,2022,+,-,-,Reinvestor
49,HDFCLIFE,2023,+,-,-,Reinvestor
49,HDFCLIFE,2024,+,-,-,Reinvestor
50,BRITANNIA,2012,+,-,-,Reinvestor
50,BRITANNIA,2013,+,-,-,Reinvestor
50,BRITANNIA,2014,+,-,-,Reinvestor
50,BRITANNIA,2015,+,-,-,Reinvestor
50,BRITANNIA,2016,+,-,-,Reinvestor
50,BRITANNIA,2017,+,-,-,Reinvestor
50,BRITANNIA,2018,+,-,-,Reinvestor
50,BRITANNIA,2019,+,-,-,Reinvestor
50,BRITANNIA,2020,+,-,-,Reinvestor
50,BRITANNIA,2021,+,-,-,Reinvestor
50,BRITANNIA,2022,+,-,-,Reinvestor
50,BRITANNIA,2023,+,-,-,Reinvestor
50,BRITANNIA,2024,+,-,-,Reinvestor
51,CIPLA,2012,+,-,-,Reinvestor
51,CIPLA,2013,+,-,-,Shareholder Returns
51,CIPLA,2014,+,-,-,Shareholder Returns
51,CIPLA,2015,+,-,-,Shareholder Returns
51,CIPLA,2016,+,-,-,Shareholder Returns
51,CIPLA,2017,+,-,-,Reinvestor
51,CIPLA,2018,+,-,-,Reinvestor
51,CIPLA,2019,+,-,-,Reinvestor
51,CIPLA,2020,+,-,-,Reinvestor
51,CIPLA,2021,+,-,-,Shareholder Returns
51,CIPLA,2022,+,-,-,Shareholder Returns
51,CIPLA,2023,+,-,-,Reinvestor
51,CIPLA,2024,+,-,-,Shareholder Returns
52,INTERGLOBE,2012,+,-,-,Reinvestor
52,INTERGLOBE,2013,+,-,-,Shareholder Returns
52,INTERGLOBE,2014,+,-,-,Reinvestor
52,INTERGLOBE,2015,+,-,-,Reinvestor
52,INTERGLOBE,2016,+,-,-,Reinvestor
52,INTERGLOBE,2017,+,-,-,Shareholder Returns
52,INTERGLOBE,2018,+,-,-,Reinvestor
52,INTERGLOBE,2019,+,-,-,Reinvestor
52,INTERGLOBE,2020,+,-,-,Reinvestor
52,INTERGLOBE,2021,+,-,-,Reinvestor
52,INTERGLOBE,2022,+,-,-,Reinvestor
52,INTERGLOBE,2023,+,-,-,Reinvestor
52,INTERGLOBE,2024,+,-,-,Reinvestor
53,SHRIRAMFIN,2012,+,-,-,Reinvestor
53,SHRIRAMFIN,2013,+,-,-,Reinvestor
53,SHRIRAMFIN,2014,+,-,-,Reinvestor
53,SHRIRAMFIN,2015,+,-,-,Reinvestor
53,SHRIRAMFIN,2016,+,-,-,Reinvestor
53,SHRIRAMFIN,2017,+,-,-,Reinvestor
53,SHRIRAMFIN,2018,+,-,-,Reinvestor
53,SHRIRAMFIN,2019,+,-,-,Reinvestor
53,SHRIRAMFIN,2020,+,-,-,Reinvestor
53,SHRIRAMFIN,2021,+,-,-,Reinvestor
53,SHRIRAMFIN,2022,+,-,-,Reinvestor
53,SHRIRAMFIN,2023,+,-,-,Reinvestor
53,SHRIRAMFIN,2024,+,-,-,Reinvestor
54,BAJAJ-AUTO,2012,+,-,-,Reinvestor
54,BAJAJ-AUTO,2013,+,-,-,Reinvestor
54,BAJAJ-AUTO,2014,+,-,-,Reinvestor
54,BAJAJ-AUTO,2015,+,-,-,Reinvestor
54,BAJAJ-AUTO,2016,+,-,-,Reinvestor
54,BAJAJ-AUTO,2017,+,-,-,Reinvestor
54,BAJAJ-AUTO,2018,+,-,-,Reinvestor
54,BAJAJ-AUTO,2019,+,-,-,Reinvestor
54,BAJAJ-AUTO,2020,+,-,-,Reinvestor
54,BAJAJ-AUTO,2021,+,-,-,Reinvestor
54,BAJAJ-AUTO,2022,+,-,-,Reinvestor
54,BAJAJ-AUTO,2023,+,-,-,Reinvestor
54,BAJAJ-AUTO,2024,+,-,-,Reinvestor
55,ICICIPRULI,2012,+,-,-,Reinvestor
55,ICICIPRULI,2013,+,-,-,Reinvestor
55,ICICIPRULI,2014,+,-,-,Reinvestor
55,ICICIPRULI,2015,+,-,-,Reinvestor
55,ICICIPRULI,2016,+,-,-,Reinvestor
55,ICICIPRULI,2017,+,-,-,Reinvestor
55,ICICIPRULI,2018,+,-,-,Reinvestor
55,ICICIPRULI,2019,+,-,-,Reinvestor
55,ICICIPRULI,2020,+,-,-,Reinvestor
55,ICICIPRULI,2021,+,-,-,Reinvestor
55,ICICIPRULI,2022,+,-,-,Reinvestor
55,ICICIPRULI,2023,+,-,-,Reinvestor
55,ICICIPRULI,2024,+,-,-,Reinvestor
56,TECHM,2012,+,-,-,Reinvestor
56,TECHM,2013,+,-,-,Reinvestor
56,TECHM,2014,+,-,-,Reinvestor
56,TECHM,2015,+,-,-,Reinvestor
56,TECHM,2016,+,-,-,Reinvestor
56,TECHM,2017,+,-,-,Reinvestor
56,TECHM,2018,+,-,-,Reinvestor
56,TECHM,2019,+,-,-,Reinvestor
56,TECHM,2020,+,-,-,Reinvestor
56,TECHM,2021,+,-,-,Reinvestor
56,TECHM,2022,+,-,-,Reinvestor
56,TECHM,2023,+,-,-,Reinvestor
56,TECHM,2024,+,-,-,Reinvestor
57,HEROMOTOCO,2012,+,-,-,Shareholder Returns
57,HEROMOTOCO,2013,+,-,-,Shareholder Returns
57,HEROMOTOCO,2014,+,-,-,Shareholder Returns
57,HEROMOTOCO,2015,+,-,-,Shareholder Returns
57,HEROMOTOCO,2016,+,-,-,Shareholder Returns
57,HEROMOTOCO,2017,+,-,-,Shareholder Returns
57,HEROMOTOCO,2018,+,-,-,Reinvestor
57,HEROMOTOCO,2019,+,-,-,Shareholder Returns
57,HEROMOTOCO,2020,+,-,-,Shareholder Returns
57,HEROMOTOCO,2021,+,-,-,Shareholder Returns
57,HEROMOTOCO,2022,+,-,-,Shareholder Returns
57,HEROMOTOCO,2023,+,-,-,Reinvestor
57,HEROMOTOCO,2024,+,-,-,Shareholder Returns
58,EICHERMOT,2012,+,-,-,Reinvestor
58,EICHERMOT,2013,+,-,-,Shareholder Returns
58,EICHERMOT,2014,+,-,-,Reinvestor
58,EICHERMOT,2015,+,-,-,Shareholder Returns
58,EICHERMOT,2016,+,-,-,Shareholder Returns
58,EICHERMOT,2017,+,-,-,Reinvestor
58,EICHERMOT,2018,+,-,-,Shareholder Returns
58,EICHERMOT,2019,+,-,-,Reinvestor
58,EICHERMOT,2020,+,-,-,Shareholder Returns
58,EICHERMOT,2021,+,-,-,Shareholder Returns
58,EICHERMOT,2022,+,-,-,Shareholder Returns
58,EICHERMOT,2023,+,-,-,Reinvestor
58,EICHERMOT,2024,+,-,-,Reinvestor
59,APOLLOHOSP,2012,+,-,-,Shareholder Returns
59,APOLLOHOSP,2013,+,-,-,Reinvestor
59,APOLLOHOSP,2014,+,-,-,Shareholder Returns
59,APOLLOHOSP,2015,+,-,-,Reinvestor
59,APOLLOHOSP,2016,+,-,-,Reinvestor
59,APOLLOHOSP,2017,+,-,-,Reinvestor
59,APOLLOHOSP,2018,+,-,-,Shareholder Returns
59,APOLLOHOSP,2019,+,-,-,Reinvestor
59,APOLLOHOSP,2020,+,-,-,Reinvestor
59,APOLLOHOSP,2021,+,-,-,Reinvestor
59,APOLLOHOSP,2022,+,-,-,Reinvestor
59,APOLLOHOSP,2023,+,-,-,Reinvestor
59,APOLLOHOSP,2024,+,-,-,Reinvestor
60,DRREDDY,2012,+,-,-,Shareholder Returns
60,DRREDDY,2013,+,-,-,Shareholder Returns
60,DRREDDY,2014,+,-,-,Shareholder Returns
60,DRREDDY,2015,+,-,-,Shareholder Returns
60,DRREDDY,2016,+,-,-,Reinvestor
60,DRREDDY,2017,+,-,-,Shareholder Returns
60,DRREDDY,2018,+,-,-,Shareholder Returns
60,DRREDDY,2019,+,-,-,Reinvestor
60,DRREDDY,2020,+,-,-,Shareholder Returns
60,DRREDDY,2021,+,-,-,Shareholder Returns
60,DRREDDY,2022,+,-,-,Reinvestor
60,DRREDDY,2023,+,-,-,Reinvestor
60,DRREDDY,2024,+,-,-,Reinvestor
61,VARUNBEV,2012,+,-,-,Shareholder Returns
61,VARUNBEV,2013,+,-,-,Reinvestor
61,VARUNBEV,2014,+,-,-,Shareholder Returns
61,VARUNBEV,2015,+,-,-,Shareholder Returns
61,VARUNBEV,2016,+,-,-,Shareholder Returns
61,VARUNBEV,2017,+,-,-,Shareholder Returns
61,VARUNBEV,2018,+,-,-,Reinvestor
61,VARUNBEV,2019,+,-,-,Shareholder Returns
61,VARUNBEV,2020,+,-,-,Reinvestor
61,VARUNBEV,2021,+,-,-,Reinvestor
61,VARUNBEV,2022,+,-,-,Reinvestor
61,VARUNBEV,2023,+,-,-,Reinvestor
61,VARUNBEV,2024,+,-,-,Reinvestor
62,AMBUJACEM,2012,+,-,-,Reinvestor
62,AMBUJACEM,2013,+,-,-,Reinvestor
62,AMBUJACEM,2014,+,-,-,Shareholder Returns
62,AMBUJACEM,2015,+,-,-,Reinvestor
62,AMBUJACEM,2016,+,-,-,Reinvestor
62,AMBUJACEM,2017,+,-,-,Reinvestor
62,AMBUJACEM,2018,+,-,-,Reinvestor
62,AMBUJACEM,2019,+,-,-,Reinvestor
62,AMBUJACEM,2020,+,-,-,Reinvestor
62,AMBUJACEM,2021,+,-,-,Reinvestor
62,AMBUJACEM,2022,+,-,-,Reinvestor
62,AMBUJACEM,2023,+,-,-,Reinvestor
62,AMBUJACEM,2024,+,-,-,Reinvestor
63,TATAELXSI,2012,+,-,-,Shareholder Returns
63,TATAELXSI,2013,+,-,-,Shareholder Returns
63,TATAELXSI,2014,+,-,-,Shareholder Returns
63,TATAELXSI,2015,+,-,-,Shareholder Returns
63,TATAELXSI,2016,+,-,-,Shareholder Returns
63,TATAELXSI,2017,+,-,-,Reinvestor
63,TATAELXSI,2018,+,-,-,Shareholder Returns
63,TATAELXSI,2019,+,-,-,Shareholder Returns
63,TATAELXSI,2020,+,-,-,Shareholder Returns
63,TATAELXSI,2021,+,-,-,Reinvestor
63,TATAELXSI,2022,+,-,-,Reinvestor
63,TATAELXSI,2023,+,-,-,Reinvestor
63,TATAELXSI,2024,+,-,-,Reinvestor
64,ABB,2012,+,-,-,Shareholder Returns
64,ABB,2013,+,-,-,Shareholder Returns
64,ABB,2014,+,-,-,Shareholder Returns
64,ABB,2015,+,-,-,Shareholder Returns
64,ABB,2016,+,-,-,Reinvestor
64,ABB,2017,+,-,-,Shareholder Returns
64,ABB,2018,+,-,-,Shareholder Returns
64,ABB,2019,+,-,-,Shareholder Returns
64,ABB,2020,+,-,-,Shareholder Returns
64,ABB,2021,+,-,-,Shareholder Returns
64,ABB,2022,+,-,-,Shareholder Returns
64,ABB,2023,+,-,-,Shareholder Returns
64,ABB,2024,+,-,-,Reinvestor
65,MOTHERSON,2012,+,-,-,Shareholder Returns
65,MOTHERSON,2013,+,-,-,Shareholder Returns
65,MOTHERSON,2014,+,-,-,Reinvestor
65,MOTHERSON,2015,+,-,-,Reinvestor
65,MOTHERSON,2016,+,-,-,Reinvestor
65,MOTHERSON,2017,+,-,-,Reinvestor
65,MOTHERSON,2018,+,-,-,Reinvestor
65,MOTHERSON,2019,+,-,-,Reinvestor
65,MOTHERSON,2020,+,-,-,Shareholder Returns
65,MOTHERSON,2021,+,-,-,Reinvestor
65,MOTHERSON,2022,+,-,-,Reinvestor
65,MOTHERSON,2023,+,-,-,Reinvestor
65,MOTHERSON,2024,+,-,-,Shareholder Returns
66,BOSCHLTD,2012,+,-,-,Shareholder Returns
66,BOSCHLTD,2013,+,-,-,Reinvestor
66,BOSCHLTD,2014,+,-,-,Shareholder Returns
66,BOSCHLTD,2015,+,-,-,Reinvestor
66,BOSCHLTD,2016,+,-,-,Reinvestor
66,BOSCHLTD,2017,+,-,-,Shareholder Returns
66,BOSCHLTD,2018,+,-,-,Shareholder Returns
66,BOSCHLTD,2019,+,-,-,Reinvestor
66,BOSCHLTD,2020,+,-,-,Reinvestor
66,BOSCHLTD,2021,+,-,-,Reinvestor
66,BOSCHLTD,2022,+,-,-,Reinvestor
66,BOSCHLTD,2023,+,-,-,Reinvestor
66,BOSCHLTD,2024,+,-,-,Reinvestor
67,INDIGO,2012,+,-,-,Reinvestor
67,INDIGO,2013,+,-,-,Reinvestor
67,INDIGO,2014,+,-,-,Reinvestor
67,INDIGO,2015,+,-,-,Reinvestor
67,INDIGO,2016,+,-,-,Reinvestor
67,INDIGO,2017,+,-,-,Reinvestor
67,INDIGO,2018,+,-,-,Reinvestor
67,INDIGO,2019,+,-,-,Reinvestor
67,INDIGO,2020,+,-,-,Reinvestor
67,INDIGO,2021,+,-,-,Reinvestor
67,INDIGO,2022,+,-,-,Reinvestor
67,INDIGO,2023,+,-,-,Reinvestor
67,INDIGO,2024,+,-,-,Reinvestor
68,SRF,2012,+,-,-,Reinvestor
68,SRF,2013,+,-,-,Reinvestor
68,SRF,2014,+,-,-,Reinvestor
68,SRF,2015,+,-,-,Reinvestor
68,SRF,2016,+,-,-,Reinvestor
68,SRF,2017,+,-,-,Reinvestor
68,SRF,2018,+,-,-,Reinvestor
68,SRF,2019,+,-,-,Reinvestor
68,SRF,2020,+,-,-,Reinvestor
68,SRF,2021,+,-,-,Reinvestor
68,SRF,2022,+,-,-,Reinvestor
68,SRF,2023,+,-,-,Reinvestor
68,SRF,2024,+,-,-,Reinvestor
69,POLYCAB,2012,+,-,-,Reinvestor
69,POLYCAB,2013,+,-,-,Reinvestor
69,POLYCAB,2014,+,-,-,Reinvestor
69,POLYCAB,2015,+,-,-,Reinvestor
69,POLYCAB,2016,+,-,-,Reinvestor
69,POLYCAB,2017,+,-,-,Reinvestor
69,POLYCAB,2018,+,-,-,Reinvestor
69,POLYCAB,2019,+,-,-,Reinvestor
69,POLYCAB,2020,+,-,-,Reinvestor
69,POLYCAB,2021,+,-,-,Reinvestor
69,POLYCAB,2022,+,-,-,Reinvestor
69,POLYCAB,2023,+,-,-,Reinvestor
69,POLYCAB,2024,+,-,-,Reinvestor
70,LODHA,2012,+,-,-,Reinvestor
70,LODHA,2013,+,-,-,Reinvestor
70,LODHA,2014,+,-,-,Reinvestor
70,LODHA,2015,+,-,-,Reinvestor
70,LODHA,2016,+,-,-,Reinvestor
70,LODHA,2017,+,-,-,Reinvestor
70,LODHA,2018,+,-,-,Reinvestor
70,LODHA,2019,+,-,-,Reinvestor
70,LODHA,2020,+,-,-,Reinvestor
70,LODHA,2021,+,-,-,Reinvestor
70,LODHA,2022,+,-,-,Reinvestor
70,LODHA,2023,+,-,-,Reinvestor
70,LODHA,2024,+,-,-,Reinvestor
71,JIOFIN,2012,+,-,-,Reinvestor
71,JIOFIN,2013,+,-,-,Reinvestor
71,JIOFIN,2014,+,-,-,Reinvestor
71,JIOFIN,2015,+,-,-,Reinvestor
71,JIOFIN,2016,+,-,-,Reinvestor
71,JIOFIN,2017,+,-,-,Reinvestor
71,JIOFIN,2018,+,-,-,Reinvestor
71,JIOFIN,2019,+,-,-,Reinvestor
71,JIOFIN,2020,+,-,-,Reinvestor
71,JIOFIN,2021,+,-,-,Reinvestor
71,JIOFIN,2022,+,-,-,Reinvestor
71,JIOFIN,2023,+,-,-,Reinvestor
71,JIOFIN,2024,+,-,-,Reinvestor
72,MUTHOOTFIN,2012,+,-,-,Reinvestor
72,MUTHOOTFIN,2013,+,-,-,Reinvestor
72,MUTHOOTFIN,2014,+,-,-,Reinvestor
72,MUTHOOTFIN,2015,+,-,-,Reinvestor
72,MUTHOOTFIN,2016,+,-,-,Reinvestor
72,MUTHOOTFIN,2017,+,-,-,Reinvestor
72,MUTHOOTFIN,2018,+,-,-,Reinvestor
72,MUTHOOTFIN,2019,+,-,-,Reinvestor
72,MUTHOOTFIN,2020,+,-,-,Reinvestor
72,MUTHOOTFIN,2021,+,-,-,Reinvestor
72,MUTHOOTFIN,2022,+,-,-,Reinvestor
72,MUTHOOTFIN,2023,+,-,-,Reinvestor
72,MUTHOOTFIN,2024,+,-,-,Reinvestor
73,CANBK,2012,+,-,-,Reinvestor
73,CANBK,2013,+,-,-,Reinvestor
73,CANBK,2014,+,-,-,Reinvestor
73,CANBK,2015,+,-,-,Reinvestor
73,CANBK,2016,+,-,-,Reinvestor
73,CANBK,2017,+,-,-,Reinvestor
73,CANBK,2018,+,-,-,Reinvestor
73,CANBK,2019,+,-,-,Reinvestor
73,CANBK,2020,+,-,-,Reinvestor
73,CANBK,2021,+,-,-,Reinvestor
73,CANBK,2022,+,-,-,Reinvestor
73,CANBK,2023,+,-,-,Reinvestor
73,CANBK,2024,+,-,-,Reinvestor
74,TATACOMM,2012,+,-,-,Shareholder Returns
74,TATACOMM,2013,+,-,-,Shareholder Returns
74,TATACOMM,2014,+,-,-,Reinvestor
74,TATACOMM,2015,+,-,-,Shareholder Returns
74,TATACOMM,2016,+,-,-,Reinvestor
74,TATACOMM,2017,+,-,-,Reinvestor
74,TATACOMM,2018,+,-,-,Reinvestor
74,TATACOMM,2019,+,-,-,Reinvestor
74,TATACOMM,2020,+,-,-,Reinvestor
74,TATACOMM,2021,+,-,-,Reinvestor
74,TATACOMM,2022,+,-,-,Reinvestor
74,TATACOMM,2023,+,-,-,Reinvestor
74,TATACOMM,2024,+,-,-,Reinvestor
75,MAXHEALTH,2012,+,-,-,Reinvestor
75,MAXHEALTH,2013,+,-,-,Reinvestor
75,MAXHEALTH,2014,+,-,-,Reinvestor
75,MAXHEALTH,2015,+,-,-,Reinvestor
75,MAXHEALTH,2016,+,-,-,Reinvestor
75,MAXHEALTH,2017,+,-,-,Reinvestor
75,MAXHEALTH,2018,+,-,-,Reinvestor
75,MAXHEALTH,2019,+,-,-,Reinvestor
75,MAXHEALTH,2020,+,-,-,Reinvestor
75,MAXHEALTH,2021,+,-,-,Reinvestor
75,MAXHEALTH,2022,+,-,-,Reinvestor
75,MAXHEALTH,2023,+,-,-,Reinvestor
75,MAXHEALTH,2024,+,-,-,Reinvestor
76,PAGEIND,2012,+,-,-,Reinvestor
76,PAGEIND,2013,+,-,-,Reinvestor
76,PAGEIND,2014,+,-,-,Reinvestor
76,PAGEIND,2015,+,-,-,Reinvestor
76,PAGEIND,2016,+,-,-,Reinvestor
76,PAGEIND,2017,+,-,-,Reinvestor
76,PAGEIND,2018,+,-,-,Reinvestor
76,PAGEIND,2019,+,-,-,Reinvestor
76,PAGEIND,2020,+,-,-,Reinvestor
76,PAGEIND,2021,+,-,-,Reinvestor
76,PAGEIND,2022,+,-,-,Reinvestor
76,PAGEIND,2023,+,-,-,Reinvestor
76,PAGEIND,2024,+,-,-,Reinvestor
77,COLPAL,2012,+,-,-,Reinvestor
77,COLPAL,2013,+,-,-,Reinvestor
77,COLPAL,2014,+,-,-,Reinvestor
77,COLPAL,2015,+,-,-,Reinvestor
77,COLPAL,2016,+,-,-,Reinvestor
77,COLPAL,2017,+,-,-,Reinvestor
77,COLPAL,2018,+,-,-,Reinvestor
77,COLPAL,2019,+,-,-,Reinvestor
77,COLPAL,2020,+,-,-,Reinvestor
77,COLPAL,2021,+,-,-,Reinvestor
77,COLPAL,2022,+,-,-,Reinvestor
77,COLPAL,2023,+,-,-,Reinvestor
77,COLPAL,2024,+,-,-,Reinvestor
78,ICICIGI,2012,+,-,-,Reinvestor
78,ICICIGI,2013,+,-,-,Reinvestor
78,ICICIGI,2014,+,-,-,Reinvestor
78,ICICIGI,2015,+,-,-,Reinvestor
78,ICICIGI,2016,+,-,-,Reinvestor
78,ICICIGI,2017,+,-,-,Reinvestor
78,ICICIGI,2018,+,-,-,Reinvestor
78,ICICIGI,2019,+,-,-,Reinvestor
78,ICICIGI,2020,+,-,-,Reinvestor
78,ICICIGI,2021,+,-,-,Reinvestor
78,ICICIGI,2022,+,-,-,Reinvestor
78,ICICIGI,2023,+,-,-,Reinvestor
78,ICICIGI,2024,+,-,-,Reinvestor
79,IDFCFIRSTB,2012,+,-,-,Reinvestor
79,IDFCFIRSTB,2013,+,-,-,Shareholder Returns
79,IDFCFIRSTB,2014,+,-,-,Reinvestor
79,IDFCFIRSTB,2015,+,-,-,Reinvestor
79,IDFCFIRSTB,2016,+,-,-,Reinvestor
79,IDFCFIRSTB,2017,+,-,-,Reinvestor
79,IDFCFIRSTB,2018,+,-,-,Reinvestor
79,IDFCFIRSTB,2019,+,-,-,Reinvestor
79,IDFCFIRSTB,2020,+,-,-,Reinvestor
79,IDFCFIRSTB,2021,+,-,-,Reinvestor
79,IDFCFIRSTB,2022,+,-,-,Reinvestor
79,IDFCFIRSTB,2023,+,-,-,Reinvestor
79,IDFCFIRSTB,2024,+,-,-,Reinvestor
80,TATAINVEST,2012,+,-,-,Shareholder Returns
80,TATAINVEST,2013,+,-,-,Reinvestor
80,TATAINVEST,2014,+,-,-,Reinvestor
80,TATAINVEST,2015,+,-,-,Reinvestor
80,TATAINVEST,2016,+,-,-,Reinvestor
80,TATAINVEST,2017,+,-,-,Reinvestor
80,TATAINVEST,2018,+,-,-,Reinvestor
80,TATAINVEST,2019,+,-,-,Reinvestor
80,TATAINVEST,2020,+,-,-,Reinvestor
80,TATAINVEST,2021,+,-,-,Reinvestor
80,TATAINVEST,2022,+,-,-,Reinvestor
80,TATAINVEST,2023,+,-,-,Reinvestor
80,TATAINVEST,2024,+,-,-,Reinvestor
81,PERSISTENT,2012,+,-,-,Shareholder Returns
81,PERSISTENT,2013,+,-,-,Shareholder Returns
81,PERSISTENT,2014,+,-,-,Reinvestor
81,PERSISTENT,2015,+,-,-,Reinvestor
81,PERSISTENT,2016,+,-,-,Reinvestor
81,PERSISTENT,2017,+,-,-,Reinvestor
81,PERSISTENT,2018,+,-,-,Reinvestor
81,PERSISTENT,2019,+,-,-,Reinvestor
81,PERSISTENT,2020,+,-,-,Reinvestor
81,PERSISTENT,2021,+,-,-,Reinvestor
81,PERSISTENT,2022,+,-,-,Reinvestor
81,PERSISTENT,2023,+,-,-,Reinvestor
81,PERSISTENT,2024,+,-,-,Reinvestor
82,TATACHEM,2012,+,-,-,Reinvestor
82,TATACHEM,2013,+,-,-,Shareholder Returns
82,TATACHEM,2014,+,-,-,Reinvestor
82,TATACHEM,2015,+,-,-,Reinvestor
82,TATACHEM,2016,+,-,-,Reinvestor
82,TATACHEM,2017,+,-,-,Reinvestor
82,TATACHEM,2018,+,-,-,Reinvestor
82,TATACHEM,2019,+,-,-,Reinvestor
82,TATACHEM,2020,+,-,-,Reinvestor
82,TATACHEM,2021,+,-,-,Reinvestor
82,TATACHEM,2022,+,-,-,Reinvestor
82,TATACHEM,2023,+,-,-,Reinvestor
82,TATACHEM,2024,+,-,-,Reinvestor
83,MANKIND,2012,+,-,-,Reinvestor
83,MANKIND,2013,+,-,-,Reinvestor
83,MANKIND,2014,+,-,-,Reinvestor
83,MANKIND,2015,+,-,-,Reinvestor
83,MANKIND,2016,+,-,-,Reinvestor
83,MANKIND,2017,+,-,-,Reinvestor
83,MANKIND,2018,+,-,-,Reinvestor
83,MANKIND,2019,+,-,-,Reinvestor
83,MANKIND,2020,+,-,-,Reinvestor
83,MANKIND,2021,+,-,-,Reinvestor
83,MANKIND,2022,+,-,-,Reinvestor
83,MANKIND,2023,+,-,-,Reinvestor
83,MANKIND,2024,+,-,-,Reinvestor
84,PAYTM,2013,+,-,-,Reinvestor
84,PAYTM,2014,+,-,-,Reinvestor
84,PAYTM,2015,+,-,-,Reinvestor
84,PAYTM,2016,+,-,-,Shareholder Returns
84,PAYTM,2017,+,-,-,Reinvestor
84,PAYTM,2018,+,-,-,Reinvestor
84,PAYTM,2019,+,-,-,Reinvestor
84,PAYTM,2020,+,-,-,Reinvestor
84,PAYTM,2021,+,-,-,Reinvestor
84,PAYTM,2022,+,-,-,Reinvestor
84,PAYTM,2023,+,-,-,Reinvestor
84,PAYTM,2024,+,-,-,Reinvestor
85,POLICYBZR,2013,+,-,-,Shareholder Returns
85,POLICYBZR,2014,+,-,-,Shareholder Returns
85,POLICYBZR,2015,+,-,-,Shareholder Returns
85,POLICYBZR,2016,+,-,-,Reinvestor
